xflr5 v6.49

 Calculated polar for: NACA 4318

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1999, 0.01587, 0.00634,-0.0802,0.6176,0.2077,-1.0325, 0.0000, 0.6576
 -1.000, 0.2962, 0.01516, 0.00583,-0.0772,0.5673,0.3246,-0.9707, 0.0000, 0.5111
  0.000, 0.3829, 0.01434, 0.00612,-0.0716,0.5222,0.6949,-1.0593, 0.0000, 0.4340
  1.000, 0.4855, 0.01481, 0.00662,-0.0681,0.4823,0.8636,-1.1648, 0.0000, 0.3850
  2.000, 0.6275, 0.01578, 0.00730,-0.0736,0.4522,0.9632,-1.2978, 0.0000, 0.3604
  3.000, 0.7851, 0.01672, 0.00793,-0.0840,0.4276,1.0000,-1.4530, 0.0000, 0.3488
  4.000, 0.8602, 0.01765, 0.00850,-0.0777,0.4111,1.0000,-1.5549, 0.0000, 0.3308
  5.000, 0.9394, 0.01854, 0.00941,-0.0722,0.3970,1.0000,-1.6659, 0.0000, 0.3158
  6.000, 1.0264, 0.01977, 0.01046,-0.0682,0.3832,1.0000,-1.7933, 0.0000, 0.3041
  7.000, 1.1118, 0.02114, 0.01194,-0.0644,0.3705,1.0000,-1.9273, 0.0000, 0.2941
  8.000, 1.1949, 0.02260, 0.01351,-0.0603,0.3578,1.0000,-2.0733, 0.0000, 0.2852
  9.000, 1.2752, 0.02440, 0.01537,-0.0562,0.3452,1.0000,-2.2341, 0.0000, 0.2772
 10.000, 1.3348, 0.02635, 0.01764,-0.0491,0.3313,1.0000,-2.4024, 0.0000, 0.2683
 11.000, 1.4030, 0.02858, 0.01995,-0.0442,0.3175,1.0000,-2.6313, 0.0000, 0.2612
 12.000, 1.4378, 0.03191, 0.02376,-0.0362,0.3018,1.0000,-2.8513, 0.0000, 0.2530
 13.000, 1.4742, 0.03586, 0.02797,-0.0301,0.2854,1.0000,-3.1033, 0.0000, 0.2461
 14.000, 1.4949, 0.04128, 0.03363,-0.0246,0.2658,1.0000,-3.3467, 0.0000, 0.2399
 15.000, 1.4830, 0.05099, 0.04381,-0.0206,0.2444,1.0000,-3.5190, 0.0000, 0.2348


