xflr5 v6.49

 Calculated polar for: Aerofoil1559

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4164, 0.01609, 0.00657,-0.1401,0.6448,0.0718,-1.5104, 0.0000, 0.5886
 -1.000, 0.5202, 0.01535, 0.00578,-0.1387,0.6298,0.1164,-0.9370, 0.0000, 0.5169
  0.000, 0.6262, 0.01512, 0.00554,-0.1376,0.6158,0.2017,-0.9122, 0.0000, 0.4688
  1.000, 0.7255, 0.01471, 0.00585,-0.1356,0.6028,0.4422,-0.9813, 0.0000, 0.4348
  3.000, 0.9464, 0.01524, 0.00687,-0.1352,0.5780,1.0000,-1.1422, 0.0000, 0.3885
  4.000, 1.0402, 0.01623, 0.00805,-0.1321,0.5665,1.0000,-1.2186, 0.0000, 0.3715
  5.000, 1.1363, 0.01710, 0.00909,-0.1293,0.5528,1.0000,-1.3517, 0.0000, 0.3572
  6.000, 1.2328, 0.01826, 0.01054,-0.1268,0.5398,1.0000,-1.8234, 0.0000, 0.3450
  7.000, 1.3204, 0.01818, 0.01067,-0.1215,0.5060,1.0000,-2.5648, 0.0000, 0.3327
  8.000, 1.3690, 0.01827, 0.01095,-0.1089,0.4273,1.0000,-3.1956, 0.0000, 0.3188
  9.000, 1.3314, 0.02188, 0.01362,-0.0835,0.2560,1.0000,-3.4730, 0.0000, 0.3006
 10.000, 1.2718, 0.03012, 0.02130,-0.0647,0.1368,1.0000,-3.6082, 0.0000, 0.2872
 11.000, 1.2197, 0.04204, 0.03249,-0.0550,0.0273,1.0000,-3.7178, 0.0000, 0.2797
 12.000, 1.2232, 0.05110, 0.04189,-0.0505,0.0192,1.0000,-4.0687, 0.0000, 0.2743
 13.000, 1.2304, 0.06101, 0.05230,-0.0481,0.0171,1.0000,-4.4584, 0.0000, 0.2702
 14.000, 1.2263, 0.07359, 0.06535,-0.0477,0.0159,1.0000,-4.7735, 0.0000, 0.2682
 15.000, 1.2374, 0.08512, 0.07731,-0.0482,0.0148,1.0000,-5.1613, 0.0000, 0.2663


