xflr5 v6.49

 Calculated polar for: NACA 5419

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3279, 0.01471, 0.00566,-0.1175,0.6241,0.2168,-0.9800, 0.0000, 0.6130
 -1.000, 0.4302, 0.01458, 0.00553,-0.1157,0.5913,0.2706,-1.0286, 0.0000, 0.5190
  0.000, 0.5325, 0.01454, 0.00558,-0.1140,0.5640,0.3474,-1.1177, 0.0000, 0.4612
  1.000, 0.6301, 0.01426, 0.00589,-0.1116,0.5391,0.5432,-1.2078, 0.0000, 0.4220
  2.000, 0.7211, 0.01409, 0.00655,-0.1066,0.5184,0.8258,-1.3001, 0.0000, 0.3909
  3.000, 0.8608, 0.01479, 0.00721,-0.1124,0.4992,1.0000,-1.4309, 0.0000, 0.3720
  4.000, 0.9480, 0.01559, 0.00772,-0.1081,0.4810,1.0000,-1.5338, 0.0000, 0.3539
  5.000, 1.0350, 0.01645, 0.00857,-0.1040,0.4642,1.0000,-1.6434, 0.0000, 0.3389
  6.000, 1.1213, 0.01751, 0.00947,-0.0999,0.4480,1.0000,-1.7626, 0.0000, 0.3260
  7.000, 1.1993, 0.01869, 0.01074,-0.0947,0.4308,1.0000,-1.8863, 0.0000, 0.3142
  8.000, 1.2768, 0.02016, 0.01225,-0.0899,0.4138,1.0000,-2.0235, 0.0000, 0.3041
  9.000, 1.3483, 0.02189, 0.01397,-0.0847,0.3946,1.0000,-2.1780, 0.0000, 0.2947
 10.000, 1.4071, 0.02417, 0.01647,-0.0783,0.3740,1.0000,-2.3491, 0.0000, 0.2858
 11.000, 1.4584, 0.02717, 0.01966,-0.0720,0.3517,1.0000,-2.5512, 0.0000, 0.2775
 12.000, 1.4984, 0.03119, 0.02381,-0.0656,0.3273,1.0000,-2.7679, 0.0000, 0.2698
 13.000, 1.5252, 0.03671, 0.02946,-0.0594,0.3005,1.0000,-2.9875, 0.0000, 0.2628
 14.000, 1.5385, 0.04414, 0.03705,-0.0540,0.2721,1.0000,-3.1894, 0.0000, 0.2566
 15.000, 1.5382, 0.05385, 0.04684,-0.0499,0.2433,1.0000,-3.3854, 0.0000, 0.2515


