xflr5 v6.49

 Calculated polar for: NACA 5418

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2973, 0.01940, 0.00944,-0.1146,0.6898,0.2478,-1.0074, 0.0000, 0.6407
 -1.000, 0.4063, 0.01885, 0.00890,-0.1138,0.6576,0.3218,-0.9675, 0.0000, 0.5307
  0.000, 0.5109, 0.01829, 0.00875,-0.1124,0.6265,0.4735,-1.0558, 0.0000, 0.4676
  1.000, 0.6071, 0.01787, 0.00934,-0.1075,0.5992,0.8475,-1.1435, 0.0000, 0.4226
  2.000, 0.7462, 0.01859, 0.00971,-0.1132,0.5724,1.0000,-1.2621, 0.0000, 0.3956
  3.000, 0.8360, 0.01961, 0.01042,-0.1097,0.5493,1.0000,-1.3574, 0.0000, 0.3735
  4.000, 0.9320, 0.02076, 0.01129,-0.1073,0.5292,1.0000,-1.4641, 0.0000, 0.3559
  5.000, 1.0298, 0.02195, 0.01227,-0.1053,0.5092,1.0000,-1.5818, 0.0000, 0.3416
  6.000, 1.1070, 0.02360, 0.01400,-0.1001,0.4883,1.0000,-1.6919, 0.0000, 0.3282
  7.000, 1.1879, 0.02535, 0.01581,-0.0957,0.4690,1.0000,-1.8183, 0.0000, 0.3169
  8.000, 1.2762, 0.02687, 0.01725,-0.0926,0.4497,1.0000,-1.9743, 0.0000, 0.3072
  9.000, 1.3185, 0.02952, 0.02024,-0.0829,0.4283,1.0000,-2.1090, 0.0000, 0.2958
 10.000, 1.3580, 0.03291, 0.02391,-0.0744,0.4061,1.0000,-2.2761, 0.0000, 0.2859
 11.000, 1.3894, 0.03712, 0.02838,-0.0663,0.3827,1.0000,-2.4661, 0.0000, 0.2769
 12.000, 1.4066, 0.04281, 0.03440,-0.0588,0.3573,1.0000,-2.6550, 0.0000, 0.2688
 13.000, 1.4037, 0.05114, 0.04303,-0.0523,0.3293,1.0000,-2.8160, 0.0000, 0.2620
 14.000, 1.3912, 0.06193, 0.05410,-0.0481,0.2991,1.0000,-2.9654, 0.0000, 0.2569
 15.000, 1.3964, 0.07168, 0.06403,-0.0457,0.2688,1.0000,-3.1620, 0.0000, 0.2528


