xflr5 v6.49

 Calculated polar for: NACA 1614

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0848, 0.01117, 0.00421,-0.0383,0.8685,0.4906,-0.7704, 0.0000,-0.2162
 -1.000, 0.0280, 0.01055, 0.00384,-0.0374,0.8235,0.5806,-0.5762, 0.0000, 1.6049
  0.000, 0.1378, 0.01020, 0.00360,-0.0357,0.7633,0.6664,-0.5418, 0.0000, 0.5075
  1.000, 0.2434, 0.01012, 0.00358,-0.0329,0.6864,0.7531,-0.6642, 0.0000, 0.3816
  2.000, 0.3466, 0.01042, 0.00383,-0.0296,0.5983,0.8473,-0.8234, 0.0000, 0.3305
  3.000, 0.4620, 0.01118, 0.00433,-0.0292,0.5063,0.9299,-1.0495, 0.0000, 0.3076
  4.000, 0.5974, 0.01223, 0.00499,-0.0342,0.4056,0.9808,-1.3720, 0.0000, 0.3009
  5.000, 0.7132, 0.01344, 0.00579,-0.0361,0.3077,1.0000,-1.7452, 0.0000, 0.2934
  6.000, 0.7903, 0.01480, 0.00679,-0.0299,0.2265,1.0000,-2.1066, 0.0000, 0.2797
  7.000, 0.8695, 0.01648, 0.00819,-0.0244,0.1592,1.0000,-2.5225, 0.0000, 0.2688
  8.000, 0.9481, 0.01850, 0.01001,-0.0191,0.1121,1.0000,-2.9766, 0.0000, 0.2599
  9.000, 1.0240, 0.02070, 0.01221,-0.0138,0.0837,1.0000,-3.4804, 0.0000, 0.2520
 10.000, 1.0856, 0.02341, 0.01497,-0.0067,0.0664,1.0000,-3.9685, 0.0000, 0.2434
 11.000, 1.1374, 0.02674, 0.01847, 0.0006,0.0555,1.0000,-4.4740, 0.0000, 0.2352
 12.000, 1.1835, 0.03084, 0.02287, 0.0068,0.0479,1.0000,-4.9716, 0.0000, 0.2284
 13.000, 1.2148, 0.03668, 0.02906, 0.0120,0.0426,1.0000,-5.4101, 0.0000, 0.2226
 14.000, 1.2319, 0.04465, 0.03733, 0.0148,0.0383,1.0000,-5.8273, 0.0000, 0.2185
 15.000, 1.2388, 0.05497, 0.04817, 0.0150,0.0354,1.0000,-6.1717, 0.0000, 0.2164


