xflr5 v6.49

 Calculated polar for: NACA 2416

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0108, 0.01599, 0.00753,-0.0506,0.7998,0.5052,-0.8691, 0.0000,-4.5841
 -1.000, 0.0955, 0.01531, 0.00724,-0.0478,0.7525,0.6514,-0.6569, 0.0000, 0.7565
  0.000, 0.2097, 0.01507, 0.00715,-0.0456,0.7055,0.7840,-0.6927, 0.0000, 0.4657
  1.000, 0.3333, 0.01546, 0.00748,-0.0457,0.6548,0.8841,-0.8059, 0.0000, 0.3831
  2.000, 0.4802, 0.01601, 0.00770,-0.0516,0.6052,0.9521,-0.9522, 0.0000, 0.3521
  3.000, 0.6501, 0.01657, 0.00805,-0.0637,0.5541,0.9988,-1.1484, 0.0000, 0.3417
  4.000, 0.7309, 0.01718, 0.00845,-0.0585,0.5111,1.0000,-1.3133, 0.0000, 0.3226
  5.000, 0.8101, 0.01805, 0.00911,-0.0525,0.4691,1.0000,-1.5179, 0.0000, 0.3063
  6.000, 0.8865, 0.01911, 0.01017,-0.0460,0.4247,1.0000,-1.7631, 0.0000, 0.2922
  7.000, 0.9609, 0.02034, 0.01132,-0.0393,0.3757,1.0000,-2.0458, 0.0000, 0.2800
  8.000, 1.0305, 0.02192, 0.01291,-0.0323,0.3236,1.0000,-2.3599, 0.0000, 0.2691
  9.000, 1.0880, 0.02405, 0.01496,-0.0240,0.2707,1.0000,-2.6861, 0.0000, 0.2584
 10.000, 1.1265, 0.02703, 0.01784,-0.0140,0.2212,1.0000,-2.9902, 0.0000, 0.2473
 11.000, 1.1610, 0.03118, 0.02210,-0.0060,0.1787,1.0000,-3.3120, 0.0000, 0.2383
 12.000, 1.1819, 0.03713, 0.02810, 0.0005,0.1457,1.0000,-3.5983, 0.0000, 0.2309
 13.000, 1.1942, 0.04492, 0.03607, 0.0047,0.1217,1.0000,-3.8670, 0.0000, 0.2254
 14.000, 1.2007, 0.05439, 0.04583, 0.0067,0.1040,1.0000,-4.1203, 0.0000, 0.2218
 15.000, 1.2018, 0.06545, 0.05722, 0.0068,0.0909,1.0000,-4.3410, 0.0000, 0.2195


