xflr5 v6.49

 Calculated polar for: Aerofoil1834

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4221, 0.01420, 0.00597,-0.1342,0.7140,0.0103,-1.9497, 0.0000, 0.5700
  0.000, 0.6266, 0.01183, 0.00372,-0.1299,0.6634,0.3037,-0.8093, 0.0000, 0.4564
  2.000, 0.8709, 0.01130, 0.00403,-0.1351,0.6188,1.0000,-0.9914, 0.0000, 0.4018
  3.000, 0.9654, 0.01186, 0.00458,-0.1317,0.5969,1.0000,-1.1497, 0.0000, 0.3821
  4.000, 1.0549, 0.01242, 0.00511,-0.1273,0.5620,1.0000,-1.3369, 0.0000, 0.3650
  5.000, 1.1415, 0.01307, 0.00586,-0.1224,0.5264,1.0000,-1.5496, 0.0000, 0.3503
  6.000, 1.2218, 0.01385, 0.00683,-0.1163,0.4836,1.0000,-1.7923, 0.0000, 0.3370
  7.000, 1.2854, 0.01494, 0.00805,-0.1071,0.4166,1.0000,-3.2131, 0.0000, 0.3237
  8.000, 1.3022, 0.01716, 0.00999,-0.0897,0.3073,1.0000,-4.3903, 0.0000, 0.3079
  9.000, 1.3003, 0.02116, 0.01361,-0.0723,0.2018,1.0000,-5.4156, 0.0000, 0.2931
 10.000, 1.2698, 0.02837, 0.01988,-0.0561,0.0632,1.0000,-6.0621, 0.0000, 0.2801
 11.000, 1.2442, 0.03799, 0.02936,-0.0452,0.0039,1.0000,-6.4672, 0.0000, 0.2706
 12.000, 1.2473, 0.04687, 0.03892,-0.0397,0.0025,1.0000,-7.1726, 0.0000, 0.2642
 13.000, 1.2352, 0.05880, 0.05151,-0.0367,0.0020,1.0000,-7.7005, 0.0000, 0.2602
 14.000, 1.2172, 0.07332, 0.06661,-0.0368,0.0018,1.0000,-8.1733, 0.0000, 0.2588
 15.000, 1.2028, 0.08917, 0.08294,-0.0392,0.0016,1.0000,-8.6523, 0.0000, 0.2592


