xflr5 v6.49

 Calculated polar for: Aerofoil1364

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4163, 0.01324, 0.00482,-0.1405,0.7095,0.0587,-1.6556, 0.0000, 0.5898
 -1.000, 0.5230, 0.01267, 0.00414,-0.1391,0.6856,0.0960,-1.0489, 0.0000, 0.5164
  0.000, 0.6277, 0.01235, 0.00400,-0.1373,0.6654,0.1642,-0.8183, 0.0000, 0.4680
  1.000, 0.7334, 0.01220, 0.00420,-0.1360,0.6482,0.3129,-0.8830, 0.0000, 0.4334
  3.000, 0.9473, 0.01184, 0.00499,-0.1332,0.6065,1.0000,-1.2487, 0.0000, 0.3864
  4.000, 1.0409, 0.01229, 0.00534,-0.1288,0.5665,1.0000,-1.5749, 0.0000, 0.3684
  5.000, 1.1268, 0.01291, 0.00582,-0.1231,0.5110,1.0000,-1.9319, 0.0000, 0.3526
  6.000, 1.1510, 0.01535, 0.00713,-0.1063,0.2877,1.0000,-2.2085, 0.0000, 0.3344
  7.000, 1.1462, 0.01954, 0.01039,-0.0868,0.1229,1.0000,-2.4341, 0.0000, 0.3166
  8.000, 1.1784, 0.02278, 0.01358,-0.0754,0.0907,1.0000,-2.7754, 0.0000, 0.3034
  9.000, 1.2093, 0.02674, 0.01766,-0.0658,0.0753,1.0000,-3.1203, 0.0000, 0.2923
 10.000, 1.2414, 0.03144, 0.02253,-0.0582,0.0647,1.0000,-3.5094, 0.0000, 0.2832
 11.000, 1.2762, 0.03665, 0.02799,-0.0523,0.0566,1.0000,-3.9136, 0.0000, 0.2756
 12.000, 1.3082, 0.04276, 0.03429,-0.0474,0.0503,1.0000,-4.3147, 0.0000, 0.2692
 13.000, 1.3465, 0.04880, 0.04066,-0.0440,0.0444,1.0000,-4.7884, 0.0000, 0.2637
 14.000, 1.3804, 0.05595, 0.04812,-0.0412,0.0402,1.0000,-5.2446, 0.0000, 0.2589
 15.000, 1.4105, 0.06394, 0.05656,-0.0396,0.0360,1.0000,-5.6929, 0.0000, 0.2551


