xflr5 v6.49

 Calculated polar for: NACA 4023

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1320, 0.01591, 0.00722,-0.0207,0.5812,0.5721,-0.8934, 0.0000, 0.4259
 -1.000, 0.2295, 0.01600, 0.00737,-0.0174,0.5403,0.6235,-1.0088, 0.0000, 0.3292
  0.000, 0.3265, 0.01628, 0.00768,-0.0141,0.5018,0.6781,-1.1364, 0.0000, 0.2897
  1.000, 0.4206, 0.01669, 0.00827,-0.0104,0.4639,0.7364,-1.2758, 0.0000, 0.2671
  2.000, 0.5123, 0.01735, 0.00900,-0.0063,0.4272,0.7973,-1.4293, 0.0000, 0.2517
  3.000, 0.6035, 0.01832, 0.01000,-0.0024,0.3923,0.8562,-1.6003, 0.0000, 0.2407
  4.000, 0.6999, 0.01962, 0.01130,-0.0001,0.3583,0.9091,-1.7957, 0.0000, 0.2346
  5.000, 0.8042, 0.02125, 0.01294,-0.0006,0.3242,0.9543,-2.0216, 0.0000, 0.2332
  6.000, 0.9220, 0.02331, 0.01489,-0.0056,0.2902,0.9871,-2.2875, 0.0000, 0.2365
  7.000, 0.9748, 0.02523, 0.01675, 0.0003,0.2636,1.0001,-2.4839, 0.0000, 0.2277
  8.000, 0.9897, 0.02744, 0.01893, 0.0128,0.2422,1.0001,-2.6485, 0.0000, 0.2124
  9.000, 1.0199, 0.03081, 0.02229, 0.0203,0.2202,1.0001,-2.8342, 0.0000, 0.2027
 10.000, 1.0531, 0.03525, 0.02683, 0.0252,0.2004,1.0001,-3.0321, 0.0000, 0.1960
 11.000, 1.0800, 0.04105, 0.03272, 0.0284,0.1819,1.0001,-3.2284, 0.0000, 0.1908
 12.000, 1.1010, 0.04819, 0.04000, 0.0301,0.1664,1.0001,-3.4085, 0.0000, 0.1868
 13.000, 1.1126, 0.05708, 0.04894, 0.0304,0.1512,1.0001,-3.5657, 0.0000, 0.1839
 14.000, 1.1178, 0.06764, 0.05983, 0.0290,0.1385,1.0001,-3.7178, 0.0000, 0.1822
 15.000, 1.1162, 0.07966, 0.07208, 0.0264,0.1276,1.0001,-3.8429, 0.0000, 0.1814


