xflr5 v6.49

 Calculated polar for: NACA 1515

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1243, 0.01578, 0.00755,-0.0300,0.8704,0.5591,-0.8317, 0.0000,-0.0029
 -1.000,-0.0073, 0.01504, 0.00713,-0.0291,0.8272,0.6602,-0.6332, 0.0000,-3.8150
  0.000, 0.1073, 0.01464, 0.00694,-0.0273,0.7765,0.7629,-0.5643, 0.0000, 0.5029
  1.000, 0.2295, 0.01465, 0.00700,-0.0265,0.7187,0.8541,-0.6915, 0.0000, 0.3613
  2.000, 0.3606, 0.01503, 0.00721,-0.0284,0.6510,0.9259,-0.8582, 0.0000, 0.3236
  3.000, 0.5128, 0.01558, 0.00747,-0.0359,0.5728,0.9731,-1.0995, 0.0000, 0.3139
  4.000, 0.6502, 0.01621, 0.00781,-0.0417,0.4880,1.0000,-1.3977, 0.0000, 0.3073
  5.000, 0.7240, 0.01714, 0.00844,-0.0349,0.4132,1.0000,-1.6658, 0.0000, 0.2904
  6.000, 0.7949, 0.01846, 0.00948,-0.0275,0.3380,1.0000,-1.9693, 0.0000, 0.2758
  7.000, 0.8623, 0.02020, 0.01094,-0.0199,0.2656,1.0000,-2.3069, 0.0000, 0.2631
  8.000, 0.9279, 0.02240, 0.01297,-0.0126,0.2017,1.0000,-2.6764, 0.0000, 0.2524
  9.000, 0.9864, 0.02520, 0.01563,-0.0050,0.1538,1.0000,-3.0555, 0.0000, 0.2426
 10.000, 1.0348, 0.02845, 0.01898, 0.0034,0.1215,1.0000,-3.4382, 0.0000, 0.2329
 11.000, 1.0738, 0.03276, 0.02337, 0.0110,0.1000,1.0000,-3.8038, 0.0000, 0.2244
 12.000, 1.1073, 0.03821, 0.02908, 0.0168,0.0850,1.0000,-4.1776, 0.0000, 0.2178
 13.000, 1.1327, 0.04513, 0.03635, 0.0209,0.0739,1.0000,-4.5181, 0.0000, 0.2128
 14.000, 1.1473, 0.05393, 0.04551, 0.0231,0.0664,1.0000,-4.8076, 0.0000, 0.2092
 15.000, 1.1472, 0.06508, 0.05708, 0.0224,0.0601,1.0000,-5.0579, 0.0000, 0.2077


