xflr5 v6.49

 Calculated polar for: NACA 2421

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0099, 0.01375, 0.00544,-0.0502,0.6443,0.3981,-0.9467, 0.0000, 5.5300
 -1.000, 0.1092, 0.01348, 0.00526,-0.0474,0.6037,0.4719,-0.7898, 0.0000, 0.6916
  0.000, 0.2088, 0.01336, 0.00529,-0.0446,0.5680,0.5546,-0.8835, 0.0000, 0.4605
  1.000, 0.3090, 0.01342, 0.00549,-0.0418,0.5352,0.6357,-0.9865, 0.0000, 0.3783
  2.000, 0.4088, 0.01364, 0.00586,-0.0389,0.5041,0.7150,-1.0992, 0.0000, 0.3358
  3.000, 0.5081, 0.01408, 0.00640,-0.0357,0.4736,0.7923,-1.2235, 0.0000, 0.3094
  4.000, 0.6106, 0.01467, 0.00715,-0.0332,0.4461,0.8639,-1.3643, 0.0000, 0.2922
  5.000, 0.7197, 0.01556, 0.00806,-0.0323,0.4179,0.9258,-1.5295, 0.0000, 0.2816
  6.000, 0.8477, 0.01667, 0.00911,-0.0362,0.3870,0.9648,-1.7365, 0.0000, 0.2784
  8.000, 1.0226, 0.01894, 0.01121,-0.0304,0.3269,1.0000,-2.1496, 0.0000, 0.2627
  9.000, 1.0553, 0.02043, 0.01259,-0.0177,0.2999,1.0000,-2.3221, 0.0000, 0.2480
 10.000, 1.1028, 0.02274, 0.01484,-0.0094,0.2716,1.0000,-2.5291, 0.0000, 0.2380
 11.000, 1.1491, 0.02590, 0.01798,-0.0027,0.2440,1.0000,-2.7486, 0.0000, 0.2300
 12.000, 1.1899, 0.03006, 0.02221, 0.0028,0.2183,1.0000,-2.9739, 0.0000, 0.2234
 13.000, 1.2226, 0.03549, 0.02773, 0.0072,0.1947,1.0000,-3.1969, 0.0000, 0.2178
 14.000, 1.2464, 0.04240, 0.03477, 0.0103,0.1737,1.0000,-3.4053, 0.0000, 0.2131
 15.000, 1.2614, 0.05098, 0.04351, 0.0120,0.1550,1.0000,-3.6049, 0.0000, 0.2095


