xflr5 v6.49

 Calculated polar for: NACA 1713

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0903, 0.01120, 0.00442,-0.0406,0.9111,0.5056,-0.7546, 0.0000,-0.2115
 -1.000, 0.0337, 0.01040, 0.00396,-0.0419,0.8770,0.6045,-0.5415, 0.0000, 1.5068
  0.000, 0.1480, 0.00990, 0.00369,-0.0409,0.8176,0.6915,-0.5077, 0.0000, 0.5254
  1.000, 0.2599, 0.00976, 0.00345,-0.0392,0.7187,0.7671,-0.6430, 0.0000, 0.3975
  2.000, 0.3615, 0.01017, 0.00365,-0.0355,0.6100,0.8403,-0.8207, 0.0000, 0.3440
  3.000, 0.4677, 0.01090, 0.00409,-0.0332,0.5024,0.9213,-1.0710, 0.0000, 0.3161
  4.000, 0.6004, 0.01202, 0.00477,-0.0378,0.3812,0.9876,-1.4373, 0.0000, 0.3073
  5.000, 0.6967, 0.01334, 0.00557,-0.0356,0.2726,1.0000,-1.8287, 0.0000, 0.2946
  6.000, 0.7829, 0.01496, 0.00679,-0.0313,0.1815,1.0000,-2.2528, 0.0000, 0.2826
  7.000, 0.8702, 0.01687, 0.00838,-0.0275,0.1175,1.0000,-2.7574, 0.0000, 0.2732
  8.000, 0.9559, 0.01895, 0.01041,-0.0236,0.0800,1.0000,-3.2836, 0.0000, 0.2652
  9.000, 1.0344, 0.02145, 0.01293,-0.0188,0.0605,1.0000,-3.8607, 0.0000, 0.2575
 10.000, 1.1022, 0.02434, 0.01599,-0.0128,0.0474,1.0000,-4.4703, 0.0000, 0.2496
 11.000, 1.1580, 0.02762, 0.01961,-0.0055,0.0406,1.0000,-5.0532, 0.0000, 0.2414
 12.000, 1.1939, 0.03261, 0.02490, 0.0022,0.0357,1.0000,-5.5616, 0.0000, 0.2333
 13.000, 1.2271, 0.03831, 0.03108, 0.0076,0.0315,1.0000,-6.0661, 0.0000, 0.2272
 14.000, 1.2393, 0.04675, 0.03991, 0.0104,0.0282,1.0000,-6.4800, 0.0000, 0.2232
 15.000, 1.2269, 0.05979, 0.05352, 0.0094,0.0264,1.0000,-6.6954, 0.0000, 0.2218


