xflr5 v6.49

 Calculated polar for: NACA 1817

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0807, 0.01196, 0.00486,-0.0431,0.8303,0.4781,-0.8303, 0.0000,-0.3058
 -1.000, 0.0561, 0.01133, 0.00423,-0.0472,0.7595,0.5457,-0.6501, 0.0000, 1.1027
  0.000, 0.1681, 0.01136, 0.00415,-0.0462,0.6818,0.6099,-0.6603, 0.0000, 0.5229
  1.000, 0.2720, 0.01162, 0.00434,-0.0437,0.6083,0.6722,-0.7850, 0.0000, 0.4058
  2.000, 0.3729, 0.01208, 0.00471,-0.0407,0.5392,0.7310,-0.9332, 0.0000, 0.3524
  3.000, 0.4717, 0.01268, 0.00522,-0.0373,0.4732,0.7839,-1.1122, 0.0000, 0.3213
  4.000, 0.5674, 0.01339, 0.00582,-0.0334,0.4084,0.8313,-1.3242, 0.0000, 0.3002
  5.000, 0.6581, 0.01423, 0.00652,-0.0288,0.3462,0.8772,-1.5699, 0.0000, 0.2841
  6.000, 0.7481, 0.01523, 0.00744,-0.0242,0.2873,0.9266,-1.8576, 0.0000, 0.2717
  7.000, 0.8624, 0.01665, 0.00870,-0.0257,0.2275,0.9844,-2.2272, 0.0000, 0.2682
  8.000, 0.9425, 0.01820, 0.01007,-0.0212,0.1819,1.0000,-2.5644, 0.0000, 0.2597
  9.000, 1.0110, 0.02010, 0.01184,-0.0147,0.1459,1.0000,-2.9356, 0.0000, 0.2505
 10.000, 1.0746, 0.02259, 0.01428,-0.0083,0.1188,1.0000,-3.3094, 0.0000, 0.2423
 11.000, 1.1335, 0.02555, 0.01733,-0.0022,0.0991,1.0000,-3.6823, 0.0000, 0.2350
 12.000, 1.1805, 0.02953, 0.02142, 0.0038,0.0849,1.0000,-4.0754, 0.0000, 0.2282
 13.000, 1.2149, 0.03496, 0.02704, 0.0088,0.0730,1.0000,-4.4436, 0.0000, 0.2224
 14.000, 1.2451, 0.04165, 0.03408, 0.0117,0.0655,1.0000,-4.7945, 0.0000, 0.2183
 15.000, 1.2491, 0.05178, 0.04447, 0.0126,0.0593,1.0000,-5.0483, 0.0000, 0.2154


