xflr5 v6.49

 Calculated polar for: NACA 2214

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0178, 0.01215, 0.00490,-0.0363,0.7828,0.5367,-0.9952, 0.0000,-1.8463
 -1.000, 0.0834, 0.01158, 0.00466,-0.0320,0.7113,0.7253,-0.6897, 0.0000, 0.6374
  0.000, 0.1912, 0.01181, 0.00476,-0.0285,0.6321,0.8642,-0.7598, 0.0000, 0.3967
  1.000, 0.3174, 0.01246, 0.00491,-0.0300,0.5449,0.9325,-0.8911, 0.0000, 0.3405
  2.000, 0.4573, 0.01328, 0.00513,-0.0357,0.4571,0.9726,-1.0430, 0.0000, 0.3231
  3.000, 0.6056, 0.01417, 0.00552,-0.0442,0.3840,1.0000,-1.2161, 0.0000, 0.3172
  4.000, 0.6878, 0.01504, 0.00609,-0.0392,0.3429,1.0000,-1.3517, 0.0000, 0.3001
  5.000, 0.7726, 0.01608, 0.00698,-0.0345,0.3152,1.0000,-1.5075, 0.0000, 0.2867
  6.000, 0.8596, 0.01728, 0.00814,-0.0302,0.2940,1.0000,-1.6960, 0.0000, 0.2762
  7.000, 0.9489, 0.01866, 0.00955,-0.0265,0.2751,1.0000,-1.9601, 0.0000, 0.2678
  8.000, 1.0383, 0.02018, 0.01119,-0.0231,0.2562,1.0000,-2.3103, 0.0000, 0.2609
  9.000, 1.1240, 0.02177, 0.01298,-0.0193,0.2351,1.0000,-2.7270, 0.0000, 0.2546
 10.000, 1.2022, 0.02340, 0.01494,-0.0148,0.2106,1.0000,-3.1867, 0.0000, 0.2482
 11.000, 1.2658, 0.02528, 0.01709,-0.0084,0.1823,1.0000,-3.6587, 0.0000, 0.2410
 12.000, 1.3108, 0.02819, 0.02026,-0.0007,0.1491,1.0000,-4.1074, 0.0000, 0.2332
 13.000, 1.3344, 0.03347, 0.02573, 0.0060,0.1162,1.0000,-4.5132, 0.0000, 0.2263
 14.000, 1.3339, 0.04237, 0.03490, 0.0096,0.0921,1.0000,-4.8230, 0.0000, 0.2215
 15.000, 1.3083, 0.05632, 0.04928, 0.0083,0.0771,1.0000,-5.0018, 0.0000, 0.2201


