xflr5 v6.49

 Calculated polar for: Aerofoil1042

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4268, 0.01531, 0.00638,-0.1426,0.7157,0.0652,-1.6265, 0.0000, 0.5860
 -1.000, 0.5372, 0.01459, 0.00541,-0.1420,0.6878,0.1061,-1.0303, 0.0000, 0.5145
  0.000, 0.6359, 0.01423, 0.00515,-0.1391,0.6620,0.1806,-0.8227, 0.0000, 0.4675
  1.000, 0.7366, 0.01400, 0.00532,-0.1367,0.6389,0.3608,-0.9018, 0.0000, 0.4332
  3.000, 0.9574, 0.01413, 0.00610,-0.1355,0.5903,1.0000,-1.2145, 0.0000, 0.3868
  4.000, 1.0433, 0.01470, 0.00653,-0.1297,0.5556,1.0000,-1.3898, 0.0000, 0.3684
  5.000, 1.1264, 0.01537, 0.00719,-0.1236,0.5217,1.0000,-1.5847, 0.0000, 0.3525
  6.000, 1.2018, 0.01611, 0.00798,-0.1160,0.4822,1.0000,-1.7922, 0.0000, 0.3380
  7.000, 1.2590, 0.01702, 0.00888,-0.1050,0.4300,1.0000,-1.9932, 0.0000, 0.3236
  8.000, 1.2983, 0.01858, 0.01031,-0.0914,0.3539,1.0000,-2.1913, 0.0000, 0.3092
  9.000, 1.3215, 0.02124, 0.01274,-0.0767,0.2775,1.0000,-2.4507, 0.0000, 0.2953
 10.000, 1.3392, 0.02476, 0.01620,-0.0632,0.2256,1.0000,-2.8692, 0.0000, 0.2830
 11.000, 1.3593, 0.02900, 0.02061,-0.0525,0.1928,1.0000,-3.3076, 0.0000, 0.2728
 13.000, 1.3882, 0.04085, 0.03291,-0.0377,0.1398,1.0000,-4.1693, 0.0000, 0.2576
 14.000, 1.3985, 0.04846, 0.04085,-0.0333,0.1176,1.0000,-4.6076, 0.0000, 0.2523
 15.000, 1.4001, 0.05793, 0.05060,-0.0309,0.0944,1.0000,-5.0101, 0.0000, 0.2485


