xflr5 v6.49

 Calculated polar for: NACA 0013

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.2685, 0.01427, 0.00656, 0.0043,0.9468,0.6481,-0.8299, 0.0000, 0.2612
 -1.000,-0.1298, 0.01384, 0.00644, 0.0008,0.9015,0.7529,-0.6033, 0.0000, 0.2517
  0.000, 0.0000, 0.01372, 0.00646,-0.0000,0.8369,0.8369,-0.4477, 0.0000, 0.5555
  1.000, 0.1298, 0.01384, 0.00644,-0.0008,0.7529,0.9015,-0.6032, 0.0000, 0.2517
  2.000, 0.2685, 0.01427, 0.00656,-0.0043,0.6481,0.9468,-0.8299, 0.0000, 0.2612
  3.000, 0.4167, 0.01489, 0.00674,-0.0113,0.5247,0.9814,-1.1544, 0.0000, 0.2719
  4.000, 0.5429, 0.01574, 0.00714,-0.0152,0.3982,1.0000,-1.5404, 0.0000, 0.2722
  5.000, 0.6219, 0.01699, 0.00795,-0.0099,0.2906,1.0000,-1.9122, 0.0000, 0.2593
  6.000, 0.6974, 0.01877, 0.00940,-0.0040,0.1981,1.0000,-2.3210, 0.0000, 0.2483
  7.000, 0.7700, 0.02105, 0.01144, 0.0022,0.1351,1.0000,-2.7784, 0.0000, 0.2387
  8.000, 0.8395, 0.02383, 0.01424, 0.0087,0.0983,1.0000,-3.2377, 0.0000, 0.2302
  9.000, 0.9066, 0.02707, 0.01758, 0.0148,0.0752,1.0000,-3.7357, 0.0000, 0.2230
 10.000, 0.9688, 0.03128, 0.02212, 0.0210,0.0626,1.0000,-4.2679, 0.0000, 0.2165
 11.000, 1.0178, 0.03620, 0.02747, 0.0275,0.0523,1.0000,-4.7701, 0.0000, 0.2098
 12.000, 1.0442, 0.04258, 0.03415, 0.0346,0.0467,1.0000,-5.1850, 0.0000, 0.2023
 13.000, 1.0375, 0.05303, 0.04564, 0.0384,0.0432,1.0000,-5.3650, 0.0000, 0.1966
 14.000, 0.9793, 0.07229, 0.06584, 0.0317,0.0415,1.0000,-5.2067, 0.0000, 0.1991
 15.000, 0.7120, 0.14985, 0.14414,-0.0130,0.0422,1.0000,-2.7785, 0.0000, 0.2497


