xflr5 v6.49

 Calculated polar for: Aerofoil1355

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4419, 0.01966, 0.00998,-0.1437,0.6743,0.0787,-1.4916, 0.0000, 0.5771
 -1.000, 0.5477, 0.01851, 0.00833,-0.1425,0.6542,0.1290,-0.9333, 0.0000, 0.5102
  0.000, 0.6437, 0.01821, 0.00817,-0.1399,0.6363,0.2212,-0.9509, 0.0000, 0.4660
  1.000, 0.7652, 0.01683, 0.00803,-0.1421,0.6187,1.0000,-1.0483, 0.0000, 0.4331
  2.000, 0.8549, 0.01793, 0.00881,-0.1383,0.6013,1.0000,-1.1343, 0.0000, 0.4080
  3.000, 0.9553, 0.01876, 0.00935,-0.1363,0.5839,1.0000,-1.2553, 0.0000, 0.3876
  4.000, 1.0391, 0.02003, 0.01079,-0.1316,0.5643,1.0000,-1.3866, 0.0000, 0.3704
  5.000, 1.1073, 0.01893, 0.00934,-0.1214,0.4845,1.0000,-1.5271, 0.0000, 0.3520
  6.000, 1.1128, 0.02084, 0.01015,-0.1020,0.3141,1.0000,-1.6136, 0.0000, 0.3326
  8.000, 1.0517, 0.03484, 0.02271,-0.0688,0.0153,1.0000,-1.6684, 0.0000, 0.3035
  9.000, 1.0758, 0.04105, 0.02941,-0.0630,0.0135,1.0000,-1.8861, 0.0000, 0.2951
 10.000, 1.0948, 0.04853, 0.03749,-0.0584,0.0131,1.0000,-2.2370, 0.0000, 0.2883
 11.000, 1.1064, 0.05770, 0.04729,-0.0552,0.0131,1.0000,-2.5521, 0.0000, 0.2832
 12.000, 1.1073, 0.06944, 0.05967,-0.0540,0.0131,1.0000,-2.8281, 0.0000, 0.2804
 13.000, 1.0970, 0.08429, 0.07512,-0.0554,0.0131,1.0000,-3.0640, 0.0000, 0.2805
 14.000, 1.0949, 0.09888, 0.09020,-0.0578,0.0132,1.0000,-3.3143, 0.0000, 0.2810
 15.000, 1.1520, 0.10278, 0.09421,-0.0544,0.0141,1.0000,-3.8819, 0.0000, 0.2734


