xflr5 v6.49

 Calculated polar for: NACA 3621

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0231, 0.02194, 0.01278,-0.0754,0.7749,0.4176,-1.0083, 0.0000, 3.6285
 -1.000, 0.1382, 0.02107, 0.01205,-0.0751,0.7470,0.4707,-0.8267, 0.0000, 0.8006
  0.000, 0.2592, 0.02026, 0.01137,-0.0757,0.7164,0.5272,-0.8409, 0.0000, 0.5396
  1.000, 0.3791, 0.01970, 0.01088,-0.0760,0.6806,0.5853,-0.9522, 0.0000, 0.4445
  2.000, 0.4815, 0.01961, 0.01086,-0.0734,0.6372,0.6431,-1.0637, 0.0000, 0.3941
  3.000, 0.6012, 0.01945, 0.01063,-0.0737,0.5959,0.7063,-1.2026, 0.0000, 0.3627
  4.000, 0.6878, 0.01995, 0.01128,-0.0683,0.5523,0.7783,-1.3310, 0.0000, 0.3378
  5.000, 0.7829, 0.02052, 0.01198,-0.0640,0.5110,0.8974,-1.4839, 0.0000, 0.3190
  6.000, 0.8844, 0.02172, 0.01300,-0.0636,0.4689,1.0000,-1.6644, 0.0000, 0.3078
  7.000, 0.9564, 0.02325, 0.01432,-0.0577,0.4300,1.0000,-1.8386, 0.0000, 0.2948
  8.000, 1.0265, 0.02515, 0.01597,-0.0520,0.3931,1.0000,-2.0325, 0.0000, 0.2835
  9.000, 1.0839, 0.02768, 0.01854,-0.0452,0.3565,1.0000,-2.2287, 0.0000, 0.2729
 10.000, 1.1364, 0.03073, 0.02152,-0.0385,0.3217,1.0000,-2.4386, 0.0000, 0.2634
 11.000, 1.1823, 0.03448, 0.02520,-0.0321,0.2895,1.0000,-2.6566, 0.0000, 0.2548
 12.000, 1.2162, 0.03942, 0.03029,-0.0260,0.2589,1.0000,-2.8626, 0.0000, 0.2470
 13.000, 1.2413, 0.04556, 0.03655,-0.0206,0.2309,1.0000,-3.0639, 0.0000, 0.2402
 14.000, 1.2588, 0.05315, 0.04433,-0.0165,0.2061,1.0000,-3.2603, 0.0000, 0.2346
 15.000, 1.2666, 0.06249, 0.05384,-0.0139,0.1839,1.0000,-3.4307, 0.0000, 0.2302


