xflr5 v6.49

 Calculated polar for: Aerofoil1516

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3642, 0.02221, 0.01415,-0.1386,0.7333,0.0977,-1.3701, 0.0000, 0.6323
 -1.000, 0.4682, 0.02125, 0.01308,-0.1373,0.7076,0.1046,-1.0728, 0.0000, 0.5430
  0.000, 0.5767, 0.01829, 0.00927,-0.1367,0.6838,0.1141,-0.9162, 0.0000, 0.4855
  1.000, 0.6797, 0.01779, 0.00875,-0.1345,0.6600,0.1240,-0.8759, 0.0000, 0.4452
  2.000, 0.7821, 0.01706, 0.00794,-0.1321,0.6376,0.1331,-0.9764, 0.0000, 0.4151
  3.000, 0.8884, 0.01702, 0.00787,-0.1303,0.6155,0.1473,-1.1481, 0.0000, 0.3917
  4.000, 0.9826, 0.01682, 0.00788,-0.1259,0.5824,0.1613,-1.3376, 0.0000, 0.3721
  5.000, 1.0724, 0.01690, 0.00813,-0.1207,0.5442,0.1842,-1.5509, 0.0000, 0.3553
  6.000, 1.1552, 0.01722, 0.00870,-0.1143,0.5038,0.2141,-1.7810, 0.0000, 0.3405
  7.000, 1.2249, 0.01785, 0.00954,-0.1057,0.4454,0.2716,-2.0477, 0.0000, 0.3266
  8.000, 1.2618, 0.01844, 0.01086,-0.0916,0.3538,1.0000,-2.4541, 0.0000, 0.3115
  9.000, 1.2726, 0.02174, 0.01364,-0.0754,0.2607,1.0000,-2.8041, 0.0000, 0.2968
 10.000, 1.2870, 0.02597, 0.01764,-0.0627,0.2035,1.0000,-3.1914, 0.0000, 0.2848
 11.000, 1.3116, 0.03069, 0.02241,-0.0536,0.1686,1.0000,-3.6216, 0.0000, 0.2754
 12.000, 1.3318, 0.03651, 0.02825,-0.0464,0.1374,1.0000,-4.0481, 0.0000, 0.2676
 13.000, 1.3503, 0.04335, 0.03518,-0.0411,0.1121,1.0000,-4.4741, 0.0000, 0.2614
 14.000, 1.3700, 0.05099, 0.04301,-0.0376,0.0896,1.0000,-4.9060, 0.0000, 0.2565
 15.000, 1.3840, 0.06018, 0.05245,-0.0358,0.0674,1.0000,-5.3028, 0.0000, 0.2529


