xflr5 v6.49

 Calculated polar for: NACA 4015

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1396, 0.01457, 0.00692,-0.0248,0.7574,0.7925,-0.6006, 0.0000, 0.4367
 -1.000, 0.2648, 0.01473, 0.00706,-0.0248,0.6947,0.8768,-0.7405, 0.0000, 0.3452
  0.000, 0.4009, 0.01518, 0.00723,-0.0280,0.6230,0.9409,-0.9294, 0.0000, 0.3183
  1.000, 0.5570, 0.01577, 0.00755,-0.0370,0.5385,0.9834,-1.2016, 0.0000, 0.3126
  2.000, 0.6706, 0.01650, 0.00799,-0.0387,0.4553,1.0001,-1.4938, 0.0000, 0.3020
  3.000, 0.7435, 0.01758, 0.00877,-0.0321,0.3799,1.0001,-1.7758, 0.0000, 0.2859
  4.000, 0.8131, 0.01905, 0.00994,-0.0252,0.3047,1.0001,-2.0940, 0.0000, 0.2719
  5.000, 0.8809, 0.02093, 0.01162,-0.0184,0.2356,1.0001,-2.4492, 0.0000, 0.2600
  6.000, 0.9453, 0.02334, 0.01387,-0.0118,0.1778,1.0001,-2.8291, 0.0000, 0.2498
  7.000, 1.0029, 0.02628, 0.01676,-0.0049,0.1371,1.0001,-3.2158, 0.0000, 0.2403
  8.000, 1.0462, 0.02986, 0.02042, 0.0030,0.1102,1.0001,-3.5956, 0.0000, 0.2306
  9.000, 1.0842, 0.03450, 0.02524, 0.0094,0.0918,1.0001,-3.9729, 0.0000, 0.2227
 10.000, 1.1159, 0.04044, 0.03147, 0.0141,0.0791,1.0001,-4.3233, 0.0000, 0.2166
 11.000, 1.1359, 0.04809, 0.03946, 0.0170,0.0696,1.0001,-4.6581, 0.0000, 0.2120
 12.000, 1.1455, 0.05764, 0.04941, 0.0177,0.0629,1.0001,-4.9474, 0.0000, 0.2092
 13.000, 1.1337, 0.07089, 0.06323, 0.0156,0.0578,1.0001,-5.1123, 0.0000, 0.2085
 14.000, 1.0908, 0.09056, 0.08364, 0.0081,0.0539,1.0001,-5.0751, 0.0000, 0.2125
 15.000, 0.8535, 0.15860, 0.15272,-0.0261,0.0513,1.0001,-3.4030, 0.0000, 0.2525


