xflr5 v6.49

 Calculated polar for: NACA 1614

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1365, 0.01584, 0.00766,-0.0310,0.9091,0.5684,-0.8206, 0.0000, 0.0133
 -1.000,-0.0169, 0.01518, 0.00730,-0.0310,0.8705,0.6666,-0.6122, 0.0000,-1.6216
  0.000, 0.1048, 0.01454, 0.00697,-0.0305,0.8263,0.7621,-0.5193, 0.0000, 0.5401
  1.000, 0.2259, 0.01421, 0.00680,-0.0294,0.7671,0.8563,-0.6494, 0.0000, 0.3766
  2.000, 0.3672, 0.01426, 0.00672,-0.0330,0.6885,0.9337,-0.8383, 0.0000, 0.3352
  3.000, 0.5236, 0.01471, 0.00680,-0.0412,0.5869,0.9875,-1.1167, 0.0000, 0.3234
  4.000, 0.6260, 0.01549, 0.00716,-0.0399,0.4884,1.0000,-1.4037, 0.0000, 0.3076
  5.000, 0.7029, 0.01665, 0.00793,-0.0334,0.3958,1.0000,-1.7098, 0.0000, 0.2904
  6.000, 0.7785, 0.01823, 0.00914,-0.0269,0.3042,1.0000,-2.0592, 0.0000, 0.2764
  7.000, 0.8532, 0.02030, 0.01088,-0.0209,0.2198,1.0000,-2.4508, 0.0000, 0.2652
  8.000, 0.9251, 0.02286, 0.01325,-0.0149,0.1560,1.0000,-2.8707, 0.0000, 0.2558
  9.000, 0.9901, 0.02594, 0.01630,-0.0084,0.1159,1.0000,-3.3167, 0.0000, 0.2470
 10.000, 1.0419, 0.02964, 0.02006,-0.0007,0.0921,1.0000,-3.7382, 0.0000, 0.2378
 11.000, 1.0863, 0.03413, 0.02479, 0.0066,0.0767,1.0000,-4.1738, 0.0000, 0.2296
 12.000, 1.1217, 0.03975, 0.03066, 0.0127,0.0658,1.0000,-4.5897, 0.0000, 0.2228
 13.000, 1.1483, 0.04678, 0.03822, 0.0172,0.0581,1.0000,-4.9565, 0.0000, 0.2175
 14.000, 1.1552, 0.05655, 0.04855, 0.0195,0.0526,1.0000,-5.2481, 0.0000, 0.2138
 15.000, 1.1371, 0.07050, 0.06320, 0.0177,0.0490,1.0000,-5.3977, 0.0000, 0.2131


