xflr5 v6.49

 Calculated polar for: NACA 1022

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1163, 0.01547, 0.00699,-0.0099,0.6643,0.5185,-0.9283, 0.0000, 0.1403
 -1.000,-0.0163, 0.01533, 0.00679,-0.0069,0.6163,0.5664,-0.8026, 0.0000,-0.2580
  0.000, 0.0838, 0.01533, 0.00682,-0.0039,0.5689,0.6155,-0.8458, 0.0000, 0.2941
  1.000, 0.1835, 0.01548, 0.00704,-0.0010,0.5239,0.6668,-0.9709, 0.0000, 0.2451
  2.000, 0.2822, 0.01584, 0.00741, 0.0022,0.4804,0.7203,-1.1111, 0.0000, 0.2296
  3.000, 0.3803, 0.01637, 0.00802, 0.0054,0.4388,0.7745,-1.2681, 0.0000, 0.2217
  4.000, 0.4767, 0.01717, 0.00883, 0.0088,0.3983,0.8271,-1.4439, 0.0000, 0.2161
  5.000, 0.5739, 0.01822, 0.00988, 0.0118,0.3601,0.8756,-1.6421, 0.0000, 0.2129
  6.000, 0.6782, 0.01959, 0.01124, 0.0128,0.3217,0.9156,-1.8714, 0.0000, 0.2135
  7.000, 0.7856, 0.02128, 0.01281, 0.0121,0.2860,0.9508,-2.1277, 0.0000, 0.2159
  8.000, 0.8981, 0.02322, 0.01476, 0.0092,0.2512,0.9807,-2.4250, 0.0000, 0.2200
  9.000, 0.9886, 0.02545, 0.01693, 0.0086,0.2216,1.0000,-2.7089, 0.0000, 0.2201
 10.000, 0.9838, 0.02744, 0.01895, 0.0250,0.2025,1.0000,-2.8635, 0.0000, 0.2010
 11.000, 1.0025, 0.03063, 0.02216, 0.0352,0.1840,1.0000,-3.0537, 0.0000, 0.1891
 12.000, 1.0286, 0.03519, 0.02679, 0.0413,0.1661,1.0000,-3.2571, 0.0000, 0.1818
 13.000, 1.0512, 0.04124, 0.03295, 0.0449,0.1506,1.0000,-3.4693, 0.0000, 0.1768
 14.000, 1.0668, 0.04886, 0.04065, 0.0467,0.1372,1.0000,-3.6602, 0.0000, 0.1732
 15.000, 1.0773, 0.05825, 0.05035, 0.0463,0.1247,1.0000,-3.8274, 0.0000, 0.1714


