xflr5 v6.49

 Calculated polar for: NACA 4315

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1965, 0.01743, 0.00763,-0.0827,0.7183,0.1860,-1.0801, 0.0000, 0.6761
 -1.000, 0.2983, 0.01613, 0.00663,-0.0804,0.6566,0.3298,-0.8512, 0.0000, 0.5199
  0.000, 0.4078, 0.01503, 0.00690,-0.0768,0.5981,0.9021,-0.9539, 0.0000, 0.4362
  1.000, 0.5682, 0.01568, 0.00679,-0.0865,0.5408,1.0000,-1.0891, 0.0000, 0.3984
  2.000, 0.6540, 0.01647, 0.00707,-0.0819,0.5005,1.0000,-1.1844, 0.0000, 0.3701
  3.000, 0.7453, 0.01747, 0.00768,-0.0783,0.4705,1.0000,-1.2873, 0.0000, 0.3486
  4.000, 0.8413, 0.01868, 0.00862,-0.0757,0.4473,1.0000,-1.4029, 0.0000, 0.3324
  5.000, 0.9397, 0.02005, 0.00977,-0.0737,0.4272,1.0000,-1.5304, 0.0000, 0.3196
  6.000, 1.0345, 0.02155, 0.01141,-0.0714,0.4092,1.0000,-1.6652, 0.0000, 0.3089
  7.000, 1.1294, 0.02332, 0.01326,-0.0692,0.3925,1.0000,-1.8186, 0.0000, 0.2999
  8.000, 1.2210, 0.02511, 0.01520,-0.0667,0.3751,1.0000,-2.0137, 0.0000, 0.2918
  9.000, 1.3001, 0.02732, 0.01784,-0.0625,0.3571,1.0000,-2.2991, 0.0000, 0.2837
 10.000, 1.3763, 0.02950, 0.02033,-0.0579,0.3386,1.0000,-2.6533, 0.0000, 0.2762
 11.000, 1.4374, 0.03150, 0.02256,-0.0512,0.3165,1.0000,-3.0323, 0.0000, 0.2680
 12.000, 1.4613, 0.03446, 0.02599,-0.0405,0.2916,1.0000,-3.3551, 0.0000, 0.2582
 13.000, 1.4650, 0.03987, 0.03193,-0.0315,0.2638,1.0000,-3.6398, 0.0000, 0.2499
 14.000, 1.4447, 0.04954, 0.04214,-0.0258,0.2328,1.0000,-3.8495, 0.0000, 0.2440
 15.000, 1.3986, 0.06489, 0.05781,-0.0250,0.2005,1.0000,-3.9536, 0.0000, 0.2416


