xflr5 v6.49

 Calculated polar for: Aerofoil1379

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4445, 0.01349, 0.00509,-0.1458,0.7072,0.0577,-1.6615, 0.0000, 0.5804
 -1.000, 0.5509, 0.01290, 0.00437,-0.1444,0.6844,0.0942,-1.0551, 0.0000, 0.5127
  0.000, 0.6548, 0.01260, 0.00421,-0.1426,0.6644,0.1614,-0.8683, 0.0000, 0.4670
  1.000, 0.7598, 0.01247, 0.00439,-0.1413,0.6475,0.3065,-0.9341, 0.0000, 0.4338
  3.000, 0.9769, 0.01226, 0.00527,-0.1396,0.6137,1.0000,-1.1465, 0.0000, 0.3884
  4.000, 1.0714, 0.01276, 0.00572,-0.1358,0.5863,1.0000,-1.4204, 0.0000, 0.3710
  5.000, 1.1600, 0.01330, 0.00623,-0.1309,0.5490,1.0000,-1.7234, 0.0000, 0.3558
  6.000, 1.2349, 0.01401, 0.00692,-0.1234,0.4924,1.0000,-2.0420, 0.0000, 0.3415
  7.000, 1.2617, 0.01571, 0.00808,-0.1071,0.3641,1.0000,-2.3182, 0.0000, 0.3251
  8.000, 1.2235, 0.02094, 0.01222,-0.0837,0.1754,1.0000,-2.4801, 0.0000, 0.3072
  9.000, 1.2390, 0.02551, 0.01665,-0.0719,0.1203,1.0000,-2.7719, 0.0000, 0.2954
 10.000, 1.2619, 0.03063, 0.02184,-0.0633,0.0954,1.0000,-3.1161, 0.0000, 0.2859
 11.000, 1.2893, 0.03627, 0.02765,-0.0569,0.0804,1.0000,-3.4806, 0.0000, 0.2781
 12.000, 1.3180, 0.04250, 0.03412,-0.0519,0.0690,1.0000,-3.8760, 0.0000, 0.2716
 13.000, 1.3462, 0.04944, 0.04129,-0.0482,0.0596,1.0000,-4.2921, 0.0000, 0.2661
 14.000, 1.3720, 0.05724, 0.04928,-0.0457,0.0514,1.0000,-4.7087, 0.0000, 0.2615
 15.000, 1.4030, 0.06508, 0.05757,-0.0442,0.0450,1.0000,-5.1470, 0.0000, 0.2576


