xflr5 v6.49

 Calculated polar for: NACA 4918

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0638, 0.02500, 0.01665,-0.1175,0.8717,0.4268,-0.9421, 0.0000, 2.1167
 -1.000, 0.2068, 0.02381, 0.01575,-0.1228,0.8420,0.4902,-0.7230, 0.0000, 0.8453
  0.000, 0.3531, 0.02256, 0.01465,-0.1282,0.8067,0.5526,-0.7203, 0.0000, 0.6101
  1.000, 0.5056, 0.02117, 0.01334,-0.1340,0.7636,0.6120,-0.8565, 0.0000, 0.5099
  2.000, 0.6509, 0.02072, 0.01279,-0.1391,0.7027,0.6662,-1.0082, 0.0000, 0.4574
  3.000, 0.7679, 0.02101, 0.01294,-0.1382,0.6373,0.7087,-1.1696, 0.0000, 0.4224
  4.000, 0.8657, 0.02192, 0.01364,-0.1340,0.5717,0.7467,-1.3467, 0.0000, 0.3959
  5.000, 0.9380, 0.02315, 0.01483,-0.1249,0.5107,0.7796,-1.5306, 0.0000, 0.3730
  6.000, 1.0056, 0.02453, 0.01607,-0.1153,0.4532,0.8103,-1.7402, 0.0000, 0.3532
  7.000, 1.0686, 0.02615, 0.01767,-0.1058,0.3967,0.8406,-1.9714, 0.0000, 0.3362
  8.000, 1.1282, 0.02818, 0.01962,-0.0966,0.3435,0.8692,-2.2257, 0.0000, 0.3215
  9.000, 1.1835, 0.03065, 0.02215,-0.0878,0.2920,0.8954,-2.4974, 0.0000, 0.3086
 10.000, 1.2279, 0.03386, 0.02528,-0.0785,0.2466,0.9184,-2.7660, 0.0000, 0.2967
 11.000, 1.2623, 0.03744, 0.02906,-0.0689,0.2085,0.9393,-3.0408, 0.0000, 0.2858
 12.000, 1.2854, 0.04219, 0.03398,-0.0599,0.1770,0.9594,-3.2920, 0.0000, 0.2761
 13.000, 1.3029, 0.04865, 0.04065,-0.0533,0.1515,0.9778,-3.5459, 0.0000, 0.2686
 14.000, 1.3147, 0.05711, 0.04938,-0.0498,0.1313,1.0000,-3.7827, 0.0000, 0.2635
 15.000, 1.3266, 0.06800, 0.06051,-0.0496,0.1149,1.0000,-4.0100, 0.0000, 0.2609


