xflr5 v6.49

 Calculated polar for: NACA 6016

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3305, 0.01111, 0.00416,-0.0367,0.6023,0.7579,-0.8184, 0.0000, 0.3652
 -1.000, 0.4356, 0.01149, 0.00460,-0.0341,0.5421,0.8579,-0.9701, 0.0000, 0.3288
  0.000, 0.5563, 0.01224, 0.00520,-0.0353,0.4773,0.9334,-1.1755, 0.0000, 0.3112
  1.000, 0.6914, 0.01324, 0.00592,-0.0408,0.4057,0.9788,-1.4556, 0.0000, 0.3043
  2.000, 0.8145, 0.01438, 0.00678,-0.0449,0.3345,1.0001,-1.7817, 0.0000, 0.2982
  3.000, 0.8820, 0.01557, 0.00772,-0.0376,0.2748,1.0001,-2.0722, 0.0000, 0.2836
  4.000, 0.9498, 0.01708, 0.00901,-0.0308,0.2191,1.0001,-2.3978, 0.0000, 0.2712
  5.000, 1.0164, 0.01895, 0.01070,-0.0245,0.1711,1.0001,-2.7585, 0.0000, 0.2607
  6.000, 1.0715, 0.02131, 0.01293,-0.0170,0.1340,1.0001,-3.1244, 0.0000, 0.2503
  7.000, 1.1283, 0.02413, 0.01581,-0.0113,0.1076,1.0001,-3.5160, 0.0000, 0.2421
  8.000, 1.1761, 0.02791, 0.01968,-0.0062,0.0884,1.0001,-3.9130, 0.0000, 0.2349
  9.000, 1.2146, 0.03290, 0.02486,-0.0021,0.0751,1.0001,-4.2996, 0.0000, 0.2288
 10.000, 1.2412, 0.03958, 0.03177, 0.0007,0.0657,1.0001,-4.6490, 0.0000, 0.2238
 11.000, 1.2532, 0.04852, 0.04095, 0.0016,0.0585,1.0001,-4.9603, 0.0000, 0.2203
 12.000, 1.2635, 0.05875, 0.05159, 0.0006,0.0528,1.0001,-5.2665, 0.0000, 0.2184
 13.000, 1.2538, 0.07234, 0.06546,-0.0024,0.0487,1.0001,-5.4772, 0.0000, 0.2180
 14.000, 1.2445, 0.08695, 0.08056,-0.0070,0.0452,1.0001,-5.6610, 0.0000, 0.2189
 15.000, 1.2239, 0.10425, 0.09824,-0.0138,0.0420,1.0001,-5.7694, 0.0000, 0.2218


