xflr5 v6.49

 Calculated polar for: NACA 4024

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1166, 0.01964, 0.01031,-0.0177,0.6005,0.5953,-0.9176, 0.0000, 0.4266
 -1.000, 0.2184, 0.01972, 0.01041,-0.0150,0.5625,0.6443,-1.0355, 0.0000, 0.3231
  0.000, 0.3123, 0.02008, 0.01088,-0.0111,0.5244,0.6966,-1.1587, 0.0000, 0.2823
  1.000, 0.4059, 0.02065, 0.01156,-0.0072,0.4875,0.7519,-1.2945, 0.0000, 0.2599
  2.000, 0.5011, 0.02148, 0.01243,-0.0038,0.4523,0.8078,-1.4462, 0.0000, 0.2462
  3.000, 0.5996, 0.02263, 0.01354,-0.0013,0.4185,0.8617,-1.6171, 0.0000, 0.2382
  4.000, 0.7006, 0.02415, 0.01506,-0.0003,0.3850,0.9113,-1.8072, 0.0000, 0.2341
  5.000, 0.8109, 0.02603, 0.01697,-0.0025,0.3513,0.9543,-2.0255, 0.0000, 0.2346
  6.000, 0.9309, 0.02817, 0.01906,-0.0084,0.3184,0.9893,-2.2766, 0.0000, 0.2386
  7.000, 0.9599, 0.03004, 0.02093, 0.0012,0.2940,1.0001,-2.4360, 0.0000, 0.2257
  8.000, 0.9614, 0.03250, 0.02332, 0.0150,0.2734,1.0001,-2.5598, 0.0000, 0.2084
  9.000, 0.9794, 0.03614, 0.02694, 0.0237,0.2521,1.0001,-2.7126, 0.0000, 0.1968
 10.000, 1.0039, 0.04092, 0.03175, 0.0292,0.2323,1.0001,-2.8790, 0.0000, 0.1891
 11.000, 1.0245, 0.04691, 0.03776, 0.0328,0.2130,1.0001,-3.0347, 0.0000, 0.1832
 12.000, 1.0302, 0.05541, 0.04651, 0.0345,0.1958,1.0001,-3.1671, 0.0000, 0.1786
 13.000, 1.0192, 0.06690, 0.05834, 0.0343,0.1792,1.0001,-3.2549, 0.0000, 0.1752
 14.000, 1.0015, 0.08052, 0.07223, 0.0320,0.1650,1.0001,-3.3099, 0.0000, 0.1735
 15.000, 1.0166, 0.09034, 0.08204, 0.0296,0.1519,1.0001,-3.4428, 0.0000, 0.1735


