xflr5 v6.49

 Calculated polar for: Aerofoil5021

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4322, 0.01325, 0.00493,-0.1434,0.7129,0.0613,-1.5771, 0.0000, 0.5837
 -1.000, 0.5392, 0.01272, 0.00421,-0.1420,0.6872,0.0940,-1.0035, 0.0000, 0.5136
  0.000, 0.6429, 0.01243, 0.00396,-0.1400,0.6620,0.1496,-0.8228, 0.0000, 0.4668
  1.000, 0.7471, 0.01234, 0.00410,-0.1384,0.6411,0.2542,-0.8947, 0.0000, 0.4330
  2.000, 0.8613, 0.01131, 0.00438,-0.1387,0.6182,1.0000,-0.9967, 0.0000, 0.4076
  3.000, 0.9606, 0.01186, 0.00482,-0.1359,0.5960,1.0000,-1.1616, 0.0000, 0.3869
  4.000, 1.0546, 0.01240, 0.00518,-0.1318,0.5584,1.0000,-1.3538, 0.0000, 0.3693
  5.000, 1.1467, 0.01307, 0.00581,-0.1277,0.5237,1.0000,-1.5727, 0.0000, 0.3544
  6.000, 1.2320, 0.01385, 0.00660,-0.1223,0.4805,1.0000,-1.8116, 0.0000, 0.3410
  7.000, 1.3017, 0.01495, 0.00762,-0.1142,0.4129,1.0000,-2.0518, 0.0000, 0.3280
  8.000, 1.3268, 0.01715, 0.00936,-0.0983,0.3066,1.0000,-2.4133, 0.0000, 0.3131
  9.000, 1.3462, 0.02035, 0.01228,-0.0838,0.2266,1.0000,-2.8295, 0.0000, 0.2998
 10.000, 1.3676, 0.02424, 0.01610,-0.0720,0.1787,1.0000,-3.2848, 0.0000, 0.2886
 11.000, 1.3918, 0.02882, 0.02078,-0.0628,0.1416,1.0000,-3.7662, 0.0000, 0.2795
 12.000, 1.4121, 0.03456, 0.02665,-0.0555,0.1135,1.0000,-4.2439, 0.0000, 0.2719
 13.000, 1.4329, 0.04118, 0.03346,-0.0503,0.0881,1.0000,-4.7288, 0.0000, 0.2658
 14.000, 1.4454, 0.04951, 0.04195,-0.0466,0.0584,1.0000,-5.1735, 0.0000, 0.2609
 15.000, 1.4392, 0.06115, 0.05363,-0.0448,0.0289,1.0000,-5.5308, 0.0000, 0.2577


