xflr5 v6.49

 Calculated polar for: NACA 4716

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1750, 0.02083, 0.01284,-0.1256,0.8699,0.3784,-0.8462, 0.0000, 0.9770
 -1.000, 0.2964, 0.02007, 0.01233,-0.1270,0.8498,0.4514,-0.6246, 0.0000, 0.6801
  0.000, 0.4185, 0.01906, 0.01159,-0.1279,0.8274,0.5246,-0.7160, 0.0000, 0.5540
  1.000, 0.5178, 0.01854, 0.01133,-0.1244,0.7885,0.5924,-0.8098, 0.0000, 0.4866
  2.000, 0.6315, 0.01760, 0.01060,-0.1229,0.7389,0.6546,-0.9306, 0.0000, 0.4395
  3.000, 0.7976, 0.01555, 0.00830,-0.1305,0.6733,0.7133,-1.1220, 0.0000, 0.4074
  4.000, 0.9192, 0.01594, 0.00836,-0.1314,0.5906,0.7605,-1.3296, 0.0000, 0.3856
  5.000, 1.0067, 0.01705, 0.00928,-0.1263,0.5160,0.8077,-1.5559, 0.0000, 0.3668
  6.000, 1.0754, 0.01823, 0.01046,-0.1177,0.4458,0.8850,-1.8027, 0.0000, 0.3495
  7.000, 1.1448, 0.02002, 0.01201,-0.1106,0.3753,1.0000,-2.0897, 0.0000, 0.3353
  8.000, 1.2111, 0.02257, 0.01425,-0.1039,0.3059,1.0000,-2.4081, 0.0000, 0.3230
  9.000, 1.2699, 0.02567, 0.01712,-0.0965,0.2414,1.0000,-2.7461, 0.0000, 0.3118
 10.000, 1.3220, 0.02935, 0.02067,-0.0889,0.1863,1.0000,-3.0993, 0.0000, 0.3015
 11.000, 1.3640, 0.03393, 0.02517,-0.0810,0.1449,1.0000,-3.4491, 0.0000, 0.2919
 12.000, 1.3991, 0.03933, 0.03066,-0.0735,0.1155,1.0000,-3.8087, 0.0000, 0.2833
 13.000, 1.4241, 0.04605, 0.03757,-0.0666,0.0958,1.0000,-4.1458, 0.0000, 0.2756
 14.000, 1.4410, 0.05433, 0.04613,-0.0611,0.0817,1.0000,-4.4774, 0.0000, 0.2693
 15.000, 1.4481, 0.06463, 0.05675,-0.0577,0.0715,1.0000,-4.7716, 0.0000, 0.2646


