xflr5 v6.49

 Calculated polar for: NACA 4314

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1973, 0.01724, 0.00747,-0.0835,0.7385,0.1673,-1.1103, 0.0000, 0.6781
 -1.000, 0.3026, 0.01601, 0.00638,-0.0817,0.6787,0.2834,-0.8171, 0.0000, 0.5205
  0.000, 0.4242, 0.01447, 0.00645,-0.0808,0.6142,0.9456,-0.9251, 0.0000, 0.4386
  1.000, 0.5543, 0.01506, 0.00625,-0.0847,0.5525,1.0000,-1.0405, 0.0000, 0.3994
  2.000, 0.6463, 0.01592, 0.00649,-0.0810,0.5091,1.0000,-1.1382, 0.0000, 0.3706
  3.000, 0.7427, 0.01698, 0.00708,-0.0782,0.4759,1.0000,-1.2460, 0.0000, 0.3494
  4.000, 0.8413, 0.01815, 0.00806,-0.0761,0.4505,1.0000,-1.3611, 0.0000, 0.3334
  5.000, 0.9403, 0.01950, 0.00940,-0.0743,0.4292,1.0000,-1.4876, 0.0000, 0.3208
  6.000, 1.0392, 0.02106, 0.01092,-0.0726,0.4102,1.0000,-1.6298, 0.0000, 0.3104
  7.000, 1.1357, 0.02272, 0.01271,-0.0706,0.3922,1.0000,-1.7959, 0.0000, 0.3014
  8.000, 1.2255, 0.02468, 0.01504,-0.0678,0.3738,1.0000,-2.0621, 0.0000, 0.2932
  9.000, 1.3133, 0.02669, 0.01732,-0.0648,0.3549,1.0000,-2.4379, 0.0000, 0.2857
 10.000, 1.3918, 0.02856, 0.01944,-0.0604,0.3318,1.0000,-2.8672, 0.0000, 0.2782
 11.000, 1.4403, 0.03050, 0.02182,-0.0516,0.3037,1.0000,-3.2723, 0.0000, 0.2689
 12.000, 1.4581, 0.03390, 0.02583,-0.0405,0.2723,1.0000,-3.6287, 0.0000, 0.2590
 13.000, 1.4613, 0.03987, 0.03224,-0.0322,0.2349,1.0000,-3.9469, 0.0000, 0.2512
 14.000, 1.4359, 0.05082, 0.04348,-0.0275,0.1950,1.0000,-4.1550, 0.0000, 0.2460
 15.000, 1.3756, 0.06905, 0.06191,-0.0282,0.1583,1.0000,-4.2123, 0.0000, 0.2450


