xflr5 v6.49

 Calculated polar for: Aerofoil1542

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4583, 0.03213, 0.02631,-0.1451,0.7345,0.0434,-1.0598, 0.0000, 0.5682
 -1.000, 0.5822, 0.02354, 0.01654,-0.1487,0.7098,0.0320,-1.1736, 0.0000, 0.5055
  0.000, 0.6981, 0.01815, 0.00977,-0.1485,0.6862,0.0298,-1.1205, 0.0000, 0.4618
  1.000, 0.8025, 0.01581, 0.00682,-0.1461,0.6623,0.0363,-0.9094, 0.0000, 0.4300
  2.000, 0.9053, 0.01501, 0.00594,-0.1440,0.6401,0.0578,-1.0020, 0.0000, 0.4059
  3.000, 1.0144, 0.01380, 0.00601,-0.1434,0.6177,1.0000,-1.1728, 0.0000, 0.3869
  4.000, 1.1091, 0.01445, 0.00648,-0.1397,0.5877,1.0000,-1.3648, 0.0000, 0.3703
  5.000, 1.2010, 0.01510, 0.00698,-0.1354,0.5479,1.0000,-1.5841, 0.0000, 0.3558
  6.000, 1.2884, 0.01592, 0.00781,-0.1305,0.5078,1.0000,-1.8260, 0.0000, 0.3430
  7.000, 1.3632, 0.01693, 0.00897,-0.1235,0.4516,1.0000,-2.0737, 0.0000, 0.3308
  8.000, 1.4079, 0.01866, 0.01044,-0.1112,0.3581,1.0000,-2.4287, 0.0000, 0.3177
  9.000, 1.4193, 0.02198, 0.01332,-0.0949,0.2615,1.0000,-2.8164, 0.0000, 0.3041
 10.000, 1.4336, 0.02624, 0.01751,-0.0819,0.2030,1.0000,-3.2260, 0.0000, 0.2928
 11.000, 1.4557, 0.03114, 0.02262,-0.0725,0.1681,1.0000,-3.7018, 0.0000, 0.2838
 12.000, 1.4713, 0.03742, 0.02904,-0.0650,0.1361,1.0000,-4.1652, 0.0000, 0.2763
 13.000, 1.4852, 0.04489, 0.03674,-0.0598,0.1088,1.0000,-4.6269, 0.0000, 0.2705
 14.000, 1.5006, 0.05328, 0.04554,-0.0566,0.0836,1.0000,-5.0923, 0.0000, 0.2659
 15.000, 1.5018, 0.06449, 0.05703,-0.0553,0.0544,1.0000,-5.4656, 0.0000, 0.2628


