xflr5 v6.49

 Calculated polar for: Aerofoil1138

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2981, 0.01860, 0.00968,-0.1217,0.8494,0.0749,-1.6634, 0.0000, 0.6606
 -1.000, 0.4223, 0.01670, 0.00754,-0.1233,0.8187,0.1223,-1.0468, 0.0000, 0.5426
  0.000, 0.5409, 0.01568, 0.00660,-0.1240,0.7859,0.2172,-0.6805, 0.0000, 0.4784
  1.000, 0.6610, 0.01385, 0.00625,-0.1249,0.7502,1.0000,-0.8209, 0.0000, 0.4370
  2.000, 0.7684, 0.01435, 0.00624,-0.1231,0.7089,1.0000,-0.9734, 0.0000, 0.4073
  3.000, 0.8739, 0.01481, 0.00633,-0.1207,0.6585,1.0000,-1.1473, 0.0000, 0.3842
  4.000, 0.9709, 0.01552, 0.00688,-0.1170,0.6039,1.0000,-1.3355, 0.0000, 0.3655
  5.000, 1.0651, 0.01639, 0.00761,-0.1129,0.5435,1.0000,-1.5475, 0.0000, 0.3498
  6.000, 1.1466, 0.01758, 0.00880,-0.1067,0.4655,1.0000,-1.7675, 0.0000, 0.3357
  7.000, 1.2122, 0.01949, 0.01045,-0.0982,0.3614,1.0000,-2.3479, 0.0000, 0.3224
  8.000, 1.2650, 0.02215, 0.01296,-0.0883,0.2777,1.0000,-2.9776, 0.0000, 0.3099
  9.000, 1.3019, 0.02536, 0.01607,-0.0769,0.2126,1.0000,-3.5704, 0.0000, 0.2977
 10.000, 1.3357, 0.02906, 0.01987,-0.0668,0.1588,1.0000,-4.1481, 0.0000, 0.2872
 11.000, 1.3583, 0.03420, 0.02496,-0.0576,0.0857,1.0000,-4.6148, 0.0000, 0.2781
 12.000, 1.3456, 0.04392, 0.03436,-0.0491,0.0270,1.0000,-4.8987, 0.0000, 0.2705
 13.000, 1.3378, 0.05485, 0.04594,-0.0449,0.0224,1.0000,-5.2236, 0.0000, 0.2658
 15.000, 1.2724, 0.09107, 0.08359,-0.0520,0.0203,1.0000,-5.4588, 0.0000, 0.2694


