xflr5 v6.49

 Calculated polar for: NACA 3523

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1293, 0.01485, 0.00639,-0.0826,0.6668,0.3614,-0.9795, 0.0000, 0.9086
 -1.000, 0.2314, 0.01471, 0.00619,-0.0805,0.6353,0.4044,-0.9119, 0.0000, 0.6011
  0.000, 0.3297, 0.01462, 0.00620,-0.0777,0.6041,0.4532,-1.0034, 0.0000, 0.4824
  1.000, 0.4264, 0.01469, 0.00637,-0.0746,0.5732,0.5076,-1.1016, 0.0000, 0.4180
  2.000, 0.5207, 0.01488, 0.00667,-0.0711,0.5425,0.5673,-1.2070, 0.0000, 0.3770
  3.000, 0.6106, 0.01518, 0.00714,-0.0668,0.5122,0.6389,-1.3189, 0.0000, 0.3478
  4.000, 0.6916, 0.01558, 0.00780,-0.0607,0.4828,0.7261,-1.4346, 0.0000, 0.3244
  5.000, 0.7701, 0.01628, 0.00882,-0.0540,0.4543,0.8426,-1.5596, 0.0000, 0.3050
  6.000, 0.8750, 0.01755, 0.01014,-0.0533,0.4244,0.9654,-1.7207, 0.0000, 0.2944
  7.000, 0.9583, 0.01892, 0.01137,-0.0501,0.3957,1.0000,-1.8780, 0.0000, 0.2843
  8.000, 1.0175, 0.02063, 0.01294,-0.0428,0.3687,1.0000,-2.0272, 0.0000, 0.2723
  9.000, 1.0768, 0.02288, 0.01510,-0.0364,0.3417,1.0000,-2.1910, 0.0000, 0.2623
 10.000, 1.1315, 0.02576, 0.01791,-0.0305,0.3152,1.0000,-2.3658, 0.0000, 0.2536
 11.000, 1.1801, 0.02939, 0.02152,-0.0250,0.2893,1.0000,-2.5465, 0.0000, 0.2459
 12.000, 1.2225, 0.03388, 0.02604,-0.0201,0.2645,1.0000,-2.7307, 0.0000, 0.2391
 13.000, 1.2583, 0.03945, 0.03168,-0.0160,0.2412,1.0000,-2.9158, 0.0000, 0.2332
 14.000, 1.2866, 0.04618, 0.03852,-0.0126,0.2194,1.0000,-3.0995, 0.0000, 0.2281
 15.000, 1.3084, 0.05410, 0.04656,-0.0102,0.1992,1.0000,-3.2767, 0.0000, 0.2238


