xflr5 v6.49

 Calculated polar for: NACA 1022

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1144, 0.01368, 0.00559,-0.0100,0.6351,0.4917,-0.9287, 0.0000, 0.1379
 -1.000,-0.0145, 0.01360, 0.00543,-0.0071,0.5877,0.5374,-0.8030, 0.0000,-0.3313
  0.000, 0.0843, 0.01359, 0.00546,-0.0041,0.5411,0.5856,-0.8478, 0.0000, 0.2956
  1.000, 0.1835, 0.01371, 0.00564,-0.0012,0.4975,0.6359,-0.9729, 0.0000, 0.2463
  2.000, 0.2812, 0.01399, 0.00596, 0.0019,0.4548,0.6891,-1.1125, 0.0000, 0.2304
  3.000, 0.3780, 0.01441, 0.00645, 0.0052,0.4150,0.7441,-1.2688, 0.0000, 0.2220
  4.000, 0.4727, 0.01502, 0.00716, 0.0088,0.3759,0.7992,-1.4431, 0.0000, 0.2158
  5.000, 0.5634, 0.01591, 0.00806, 0.0130,0.3393,0.8522,-1.6349, 0.0000, 0.2102
  6.000, 0.6555, 0.01701, 0.00923, 0.0166,0.3043,0.9002,-1.8495, 0.0000, 0.2067
  7.000, 0.7496, 0.01852, 0.01067, 0.0190,0.2700,0.9408,-2.0896, 0.0000, 0.2055
  8.000, 0.8573, 0.02045, 0.01255, 0.0172,0.2377,0.9715,-2.3767, 0.0000, 0.2097
  9.000, 0.9712, 0.02275, 0.01483, 0.0128,0.2073,0.9945,-2.6933, 0.0000, 0.2154
 10.000, 1.0017, 0.02492, 0.01701, 0.0228,0.1871,1.0000,-2.9069, 0.0000, 0.2038
 11.000, 1.0199, 0.02793, 0.02000, 0.0335,0.1694,1.0000,-3.1001, 0.0000, 0.1915
 12.000, 1.0488, 0.03233, 0.02443, 0.0395,0.1525,1.0000,-3.3161, 0.0000, 0.1844
 13.000, 1.0754, 0.03816, 0.03036, 0.0431,0.1379,1.0000,-3.5415, 0.0000, 0.1797
 14.000, 1.1006, 0.04515, 0.03754, 0.0446,0.1247,1.0000,-3.7596, 0.0000, 0.1768
 15.000, 1.1145, 0.05402, 0.04660, 0.0446,0.1144,1.0000,-3.9438, 0.0000, 0.1747


