xflr5 v6.49

 Calculated polar for: NACA 1622

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0898, 0.01578, 0.00738,-0.0349,0.7202,0.4656,-0.9888, 0.0000,-0.1702
 -1.000, 0.0134, 0.01548, 0.00702,-0.0325,0.6722,0.5114,-0.8463, 0.0000, 2.7673
  0.000, 0.1161, 0.01537, 0.00686,-0.0300,0.6238,0.5597,-0.8187, 0.0000, 0.5054
  1.000, 0.2152, 0.01545, 0.00696,-0.0269,0.5759,0.6083,-0.9303, 0.0000, 0.3660
  2.000, 0.3137, 0.01570, 0.00719,-0.0238,0.5317,0.6591,-1.0545, 0.0000, 0.3143
  3.000, 0.4091, 0.01608, 0.00762,-0.0201,0.4885,0.7133,-1.1926, 0.0000, 0.2861
  4.000, 0.5022, 0.01665, 0.00824,-0.0159,0.4484,0.7711,-1.3461, 0.0000, 0.2674
  5.000, 0.5935, 0.01742, 0.00917,-0.0114,0.4090,0.8331,-1.5167, 0.0000, 0.2538
  6.000, 0.6858, 0.01856, 0.01027,-0.0075,0.3710,0.8972,-1.7096, 0.0000, 0.2444
  7.000, 0.7943, 0.02007, 0.01178,-0.0078,0.3332,0.9513,-1.9427, 0.0000, 0.2423
  8.000, 0.9163, 0.02201, 0.01362,-0.0123,0.2946,0.9917,-2.2181, 0.0000, 0.2450
  9.000, 0.9536, 0.02355, 0.01502,-0.0017,0.2671,1.0000,-2.4100, 0.0000, 0.2317
 10.000, 0.9841, 0.02573, 0.01710, 0.0094,0.2414,1.0000,-2.5940, 0.0000, 0.2185
 11.000, 1.0261, 0.02880, 0.02020, 0.0167,0.2174,1.0000,-2.8171, 0.0000, 0.2100
 12.000, 1.0647, 0.03290, 0.02433, 0.0224,0.1951,1.0000,-3.0357, 0.0000, 0.2033
 13.000, 1.0960, 0.03821, 0.02970, 0.0268,0.1754,1.0000,-3.2460, 0.0000, 0.1978
 14.000, 1.1199, 0.04492, 0.03656, 0.0297,0.1578,1.0000,-3.4571, 0.0000, 0.1934
 15.000, 1.1398, 0.05296, 0.04486, 0.0310,0.1434,1.0000,-3.6530, 0.0000, 0.1905


