xflr5 v6.49

 Calculated polar for: Aerofoil1193

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.5001, 0.02052, 0.01215,-0.1747,0.7670,0.0517,-1.7362, 0.0000, 0.6014
 -1.000, 0.6118, 0.01903, 0.01037,-0.1737,0.7383,0.0662,-1.3132, 0.0000, 0.5343
  0.000, 0.7266, 0.01840, 0.01024,-0.1736,0.7130,0.2161,-0.9034, 0.0000, 0.4880
  1.000, 0.8319, 0.02093, 0.01252,-0.1698,0.6881,0.3177,-0.9236, 0.0000, 0.4520
  2.000, 0.9323, 0.02093, 0.01232,-0.1672,0.6626,0.3357,-1.0388, 0.0000, 0.4260
  3.000, 1.0371, 0.02121, 0.01239,-0.1654,0.6393,0.3514,-1.2144, 0.0000, 0.4049
  4.000, 1.1392, 0.02136, 0.01251,-0.1626,0.6109,0.3635,-1.4190, 0.0000, 0.3869
  5.000, 1.2316, 0.02149, 0.01266,-0.1577,0.5683,0.3766,-1.6441, 0.0000, 0.3708
  6.000, 1.3226, 0.02191, 0.01320,-0.1528,0.5252,0.3869,-1.8950, 0.0000, 0.3569
  7.000, 1.4044, 0.02252, 0.01386,-0.1461,0.4689,0.3989,-2.1787, 0.0000, 0.3440
  8.000, 1.4576, 0.02403, 0.01530,-0.1349,0.3771,0.4100,-2.6442, 0.0000, 0.3310
  9.000, 1.4703, 0.02735, 0.01814,-0.1185,0.2776,0.4171,-3.0121, 0.0000, 0.3176
 10.000, 1.4822, 0.03210, 0.02280,-0.1053,0.2179,0.4268,-3.3804, 0.0000, 0.3064
 11.000, 1.4990, 0.03788, 0.02864,-0.0954,0.1815,0.4400,-3.7690, 0.0000, 0.2974
 12.000, 1.5221, 0.04428, 0.03524,-0.0883,0.1548,0.4519,-4.1852, 0.0000, 0.2900
 13.000, 1.5375, 0.05212, 0.04338,-0.0830,0.1287,0.4670,-4.6061, 0.0000, 0.2841
 14.000, 1.5460, 0.06171, 0.05341,-0.0800,0.1039,0.4867,-5.0002, 0.0000, 0.2798
 15.000, 1.5494, 0.07329, 0.06558,-0.0790,0.0841,0.5367,-5.3552, 0.0000, 0.2770


