xflr5 v6.49

 Calculated polar for: NACA 4418

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2229, 0.01546, 0.00635,-0.0968,0.6821,0.2866,-0.9322, 0.0000, 0.6911
 -1.000, 0.3255, 0.01505, 0.00607,-0.0949,0.6432,0.3717,-0.8792, 0.0000, 0.5423
  0.000, 0.4247, 0.01456, 0.00614,-0.0922,0.6089,0.5517,-0.9642, 0.0000, 0.4647
  1.000, 0.5221, 0.01443, 0.00655,-0.0881,0.5778,0.7726,-1.0547, 0.0000, 0.4142
  2.000, 0.6504, 0.01496, 0.00711,-0.0901,0.5489,0.9395,-1.1721, 0.0000, 0.3823
  3.000, 0.7990, 0.01573, 0.00763,-0.0983,0.5221,1.0000,-1.3132, 0.0000, 0.3654
  4.000, 0.8799, 0.01650, 0.00816,-0.0928,0.4996,1.0000,-1.4197, 0.0000, 0.3464
  5.000, 0.9675, 0.01743, 0.00889,-0.0885,0.4773,1.0000,-1.5443, 0.0000, 0.3311
  6.000, 1.0523, 0.01845, 0.00988,-0.0840,0.4544,1.0000,-1.6824, 0.0000, 0.3180
  7.000, 1.1336, 0.01964, 0.01115,-0.0790,0.4312,1.0000,-1.8430, 0.0000, 0.3064
  8.000, 1.2056, 0.02098, 0.01255,-0.0726,0.4069,1.0000,-2.0308, 0.0000, 0.2954
  9.000, 1.2695, 0.02264, 0.01434,-0.0655,0.3808,1.0000,-2.2496, 0.0000, 0.2852
 10.000, 1.3240, 0.02486, 0.01665,-0.0579,0.3518,1.0000,-2.4903, 0.0000, 0.2756
 11.000, 1.3675, 0.02797, 0.01987,-0.0502,0.3206,1.0000,-2.7436, 0.0000, 0.2667
 12.000, 1.3991, 0.03240, 0.02437,-0.0429,0.2881,1.0000,-2.9872, 0.0000, 0.2587
 13.000, 1.4169, 0.03865, 0.03080,-0.0366,0.2540,1.0000,-3.2320, 0.0000, 0.2517
 14.000, 1.4188, 0.04727, 0.03953,-0.0316,0.2212,1.0000,-3.4391, 0.0000, 0.2459
 15.000, 1.4135, 0.05806, 0.05051,-0.0290,0.1903,1.0000,-3.6210, 0.0000, 0.2417


