xflr5 v6.49

 Calculated polar for: NACA 5024

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2087, 0.01650, 0.00773,-0.0227,0.5507,0.5815,-1.0080, 0.0000, 0.3716
 -1.000, 0.3040, 0.01669, 0.00795,-0.0192,0.5139,0.6326,-1.1270, 0.0000, 0.3155
  0.000, 0.3977, 0.01704, 0.00839,-0.0154,0.4787,0.6866,-1.2566, 0.0000, 0.2853
  1.000, 0.4879, 0.01758, 0.00900,-0.0113,0.4451,0.7458,-1.3976, 0.0000, 0.2654
  2.000, 0.5741, 0.01834, 0.00992,-0.0065,0.4127,0.8087,-1.5491, 0.0000, 0.2502
  3.000, 0.6579, 0.01941, 0.01112,-0.0016,0.3814,0.8707,-1.7129, 0.0000, 0.2383
  4.000, 0.7521, 0.02096, 0.01268, 0.0003,0.3502,0.9263,-1.9039, 0.0000, 0.2329
  5.000, 0.8601, 0.02291, 0.01458,-0.0023,0.3190,0.9706,-2.1291, 0.0000, 0.2336
  6.000, 0.9792, 0.02536, 0.01695,-0.0090,0.2885,1.0001,-2.3886, 0.0000, 0.2379
  7.000, 0.9820, 0.02720, 0.01875, 0.0057,0.2680,1.0001,-2.5166, 0.0000, 0.2199
  8.000, 1.0089, 0.03018, 0.02171, 0.0143,0.2469,1.0001,-2.6816, 0.0000, 0.2085
  9.000, 1.0422, 0.03427, 0.02583, 0.0197,0.2265,1.0001,-2.8609, 0.0000, 0.2009
 10.000, 1.0725, 0.03951, 0.03113, 0.0233,0.2077,1.0001,-3.0419, 0.0000, 0.1951
 11.000, 1.0964, 0.04612, 0.03783, 0.0254,0.1905,1.0001,-3.2158, 0.0000, 0.1905
 12.000, 1.1139, 0.05413, 0.04596, 0.0261,0.1749,1.0001,-3.3759, 0.0000, 0.1871
 13.000, 1.1261, 0.06337, 0.05528, 0.0256,0.1606,1.0001,-3.5308, 0.0000, 0.1846
 14.000, 1.1263, 0.07486, 0.06706, 0.0236,0.1476,1.0001,-3.6477, 0.0000, 0.1831
 15.000, 1.1167, 0.08824, 0.08074, 0.0203,0.1359,1.0001,-3.7381, 0.0000, 0.1826


