xflr5 v6.49

 Calculated polar for: NACA 4717

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2054, 0.01764, 0.01029,-0.1289,0.8499,0.3577,-0.8327, 0.0000, 0.8853
 -1.000, 0.3200, 0.01693, 0.00979,-0.1290,0.8285,0.4201,-0.6720, 0.0000, 0.6543
  0.000, 0.4316, 0.01615, 0.00925,-0.1281,0.7997,0.4839,-0.7632, 0.0000, 0.5448
  2.000, 0.7163, 0.01327, 0.00640,-0.1364,0.6873,0.6145,-1.0317, 0.0000, 0.4351
  3.000, 0.8341, 0.01384, 0.00659,-0.1368,0.6079,0.6682,-1.1862, 0.0000, 0.4074
  4.000, 0.9219, 0.01497, 0.00754,-0.1318,0.5405,0.7116,-1.3510, 0.0000, 0.3850
  5.000, 1.0021, 0.01625, 0.00868,-0.1256,0.4774,0.7514,-1.5476, 0.0000, 0.3661
  6.000, 1.0777, 0.01771, 0.01004,-0.1190,0.4159,0.7920,-1.7778, 0.0000, 0.3498
  7.000, 1.1457, 0.01936, 0.01165,-0.1114,0.3562,0.8475,-2.0360, 0.0000, 0.3352
  8.000, 1.2054, 0.02125, 0.01348,-0.1029,0.2985,1.0000,-2.3136, 0.0000, 0.3219
  9.000, 1.2693, 0.02410, 0.01611,-0.0965,0.2429,1.0000,-2.6296, 0.0000, 0.3110
 10.000, 1.3266, 0.02745, 0.01931,-0.0896,0.1939,1.0000,-2.9593, 0.0000, 0.3010
 11.000, 1.3769, 0.03142, 0.02324,-0.0826,0.1550,1.0000,-3.3043, 0.0000, 0.2917
 12.000, 1.4145, 0.03650, 0.02830,-0.0752,0.1250,1.0000,-3.6380, 0.0000, 0.2831
 13.000, 1.4469, 0.04254, 0.03446,-0.0686,0.1038,1.0000,-3.9792, 0.0000, 0.2755
 14.000, 1.4691, 0.05008, 0.04220,-0.0630,0.0880,1.0000,-4.2953, 0.0000, 0.2690
 15.000, 1.4804, 0.05969, 0.05205,-0.0591,0.0766,1.0000,-4.5952, 0.0000, 0.2639


