xflr5 v6.49

 Calculated polar for: NACA 3320

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0713, 0.01748, 0.00865,-0.0568,0.6584,0.4889,-0.9929, 0.0000, 1.0746
 -1.000, 0.1683, 0.01724, 0.00859,-0.0526,0.6106,0.6350,-0.9011, 0.0000, 0.5657
  0.000, 0.2701, 0.01747, 0.00872,-0.0489,0.5636,0.7361,-0.9971, 0.0000, 0.4279
  1.000, 0.3787, 0.01817, 0.00930,-0.0465,0.5249,0.8281,-1.1063, 0.0000, 0.3665
  2.000, 0.5051, 0.01923, 0.01010,-0.0481,0.4893,0.9027,-1.2303, 0.0000, 0.3370
  3.000, 0.6431, 0.02028, 0.01093,-0.0538,0.4617,0.9475,-1.3723, 0.0000, 0.3241
  4.000, 0.7923, 0.02143, 0.01181,-0.0625,0.4368,0.9832,-1.5346, 0.0000, 0.3182
  5.000, 0.9102, 0.02247, 0.01268,-0.0657,0.4167,1.0000,-1.6855, 0.0000, 0.3103
  6.000, 0.9653, 0.02374, 0.01395,-0.0566,0.4005,1.0000,-1.7939, 0.0000, 0.2952
  7.000, 1.0249, 0.02508, 0.01524,-0.0481,0.3840,1.0000,-1.9192, 0.0000, 0.2820
  8.000, 1.0872, 0.02697, 0.01720,-0.0406,0.3689,1.0000,-2.0596, 0.0000, 0.2709
  9.000, 1.1380, 0.02888, 0.01923,-0.0316,0.3521,1.0000,-2.2056, 0.0000, 0.2597
 10.000, 1.1914, 0.03147, 0.02197,-0.0242,0.3364,1.0000,-2.3747, 0.0000, 0.2506
 11.000, 1.2262, 0.03474, 0.02550,-0.0159,0.3189,1.0000,-2.5399, 0.0000, 0.2413
 12.000, 1.2489, 0.03965, 0.03072,-0.0086,0.3017,1.0000,-2.7010, 0.0000, 0.2332
 13.000, 1.2811, 0.04427, 0.03548,-0.0036,0.2833,1.0000,-2.8977, 0.0000, 0.2270
 14.000, 1.2086, 0.05974, 0.05159, 0.0007,0.2615,1.0000,-2.8845, 0.0000, 0.2206
 15.000, 1.0921, 0.08593, 0.07822,-0.0027,0.2329,1.0000,-2.7272, 0.0000, 0.2206


