xflr5 v6.49

 Calculated polar for: NACA 4514

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2691, 0.01237, 0.00460,-0.1192,0.7967,0.2945,-0.8005, 0.0000, 0.6968
 -1.000, 0.3821, 0.01191, 0.00430,-0.1191,0.7670,0.3909,-0.6936, 0.0000, 0.5622
  0.000, 0.4932, 0.01157, 0.00420,-0.1185,0.7351,0.5063,-0.7760, 0.0000, 0.4889
  1.000, 0.5978, 0.01127, 0.00437,-0.1165,0.6988,0.6671,-0.8653, 0.0000, 0.4420
  2.000, 0.7151, 0.01097, 0.00450,-0.1162,0.6608,1.0000,-0.9760, 0.0000, 0.4084
  3.000, 0.8180, 0.01153, 0.00483,-0.1143,0.6181,1.0000,-1.0969, 0.0000, 0.3844
  4.000, 0.9183, 0.01225, 0.00535,-0.1119,0.5719,1.0000,-1.2572, 0.0000, 0.3654
  5.000, 1.0137, 0.01316, 0.00609,-0.1087,0.5197,1.0000,-1.4939, 0.0000, 0.3495
  6.000, 1.1008, 0.01435, 0.00708,-0.1040,0.4584,1.0000,-1.7976, 0.0000, 0.3356
  7.000, 1.1751, 0.01594, 0.00844,-0.0974,0.3862,1.0000,-2.1415, 0.0000, 0.3226
  8.000, 1.2322, 0.01808, 0.01032,-0.0882,0.3090,1.0000,-2.5001, 0.0000, 0.3100
  9.000, 1.2789, 0.02120, 0.01315,-0.0788,0.2289,1.0000,-2.8721, 0.0000, 0.2985
 11.000, 1.3531, 0.03028, 0.02190,-0.0623,0.1119,1.0000,-3.6547, 0.0000, 0.2797
 12.000, 1.3807, 0.03636, 0.02805,-0.0555,0.0831,1.0000,-4.0511, 0.0000, 0.2721
 13.000, 1.4032, 0.04354, 0.03544,-0.0502,0.0658,1.0000,-4.4394, 0.0000, 0.2657
 14.000, 1.4162, 0.05248, 0.04466,-0.0462,0.0551,1.0000,-4.8210, 0.0000, 0.2605
 15.000, 1.4188, 0.06344, 0.05590,-0.0440,0.0474,1.0000,-5.1588, 0.0000, 0.2568


