xflr5 v6.49

 Calculated polar for: NACA 2217

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0317, 0.01562, 0.00773,-0.0325,0.7557,0.6223,-0.9546, 0.0000,-0.8252
 -1.000, 0.0725, 0.01541, 0.00754,-0.0285,0.6879,0.7280,-0.7452, 0.0000, 0.6494
  0.000, 0.1830, 0.01568, 0.00760,-0.0257,0.6209,0.8145,-0.8641, 0.0000, 0.3875
  1.000, 0.3022, 0.01625, 0.00773,-0.0256,0.5516,0.8746,-0.9932, 0.0000, 0.3290
  2.000, 0.4293, 0.01707, 0.00812,-0.0279,0.4830,0.9261,-1.1371, 0.0000, 0.3080
  3.000, 0.5728, 0.01810, 0.00864,-0.0346,0.4182,0.9654,-1.3044, 0.0000, 0.3025
  4.000, 0.7247, 0.01916, 0.00937,-0.0440,0.3717,0.9962,-1.4911, 0.0000, 0.3020
  5.000, 0.8053, 0.02022, 0.01023,-0.0395,0.3434,1.0000,-1.6320, 0.0000, 0.2892
  6.000, 0.8764, 0.02154, 0.01141,-0.0329,0.3224,1.0000,-1.7786, 0.0000, 0.2764
  7.000, 0.9523, 0.02314, 0.01287,-0.0270,0.3047,1.0000,-1.9487, 0.0000, 0.2660
  8.000, 1.0259, 0.02488, 0.01484,-0.0211,0.2882,1.0000,-2.1439, 0.0000, 0.2569
  9.000, 1.1026, 0.02700, 0.01704,-0.0161,0.2728,1.0000,-2.3850, 0.0000, 0.2496
 10.000, 1.1735, 0.02917, 0.01940,-0.0106,0.2567,1.0000,-2.6645, 0.0000, 0.2426
 11.000, 1.2273, 0.03191, 0.02255,-0.0033,0.2406,1.0000,-2.9490, 0.0000, 0.2346
 12.000, 1.2711, 0.03494, 0.02584, 0.0044,0.2248,1.0000,-3.2461, 0.0000, 0.2268
 13.000, 1.3015, 0.03876, 0.02994, 0.0115,0.2080,1.0000,-3.5343, 0.0000, 0.2194
 14.000, 1.2988, 0.04587, 0.03768, 0.0173,0.1907,1.0000,-3.7464, 0.0000, 0.2127
 15.000, 1.2752, 0.05711, 0.04945, 0.0187,0.1737,1.0000,-3.8837, 0.0000, 0.2089


