xflr5 v6.49

 Calculated polar for: NACA 4916

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0749, 0.02578, 0.01756,-0.1213,0.9163,0.4344,-0.8964, 0.0000, 1.8889
 -1.000, 0.2129, 0.02467, 0.01673,-0.1263,0.8826,0.5094,-0.6631, 0.0000, 0.8450
  0.000, 0.3554, 0.02329, 0.01563,-0.1307,0.8528,0.5800,-0.6480, 0.0000, 0.6155
  1.000, 0.4891, 0.02203, 0.01455,-0.1327,0.8087,0.6430,-0.7698, 0.0000, 0.5172
  2.000, 0.6354, 0.02065, 0.01315,-0.1367,0.7529,0.6964,-0.9269, 0.0000, 0.4597
  3.000, 0.7742, 0.02037, 0.01266,-0.1400,0.6755,0.7417,-1.1210, 0.0000, 0.4244
  4.000, 0.8729, 0.02106, 0.01313,-0.1354,0.5948,0.7763,-1.3290, 0.0000, 0.3975
  5.000, 0.9552, 0.02223, 0.01411,-0.1282,0.5165,0.8098,-1.5656, 0.0000, 0.3755
  6.000, 1.0322, 0.02376, 0.01545,-0.1209,0.4397,0.8421,-1.8360, 0.0000, 0.3572
  7.000, 1.0976, 0.02553, 0.01708,-0.1119,0.3664,0.8710,-2.1266, 0.0000, 0.3407
  8.000, 1.1564, 0.02776, 0.01916,-0.1027,0.2970,0.8985,-2.4375, 0.0000, 0.3262
  9.000, 1.2090, 0.03035, 0.02173,-0.0934,0.2344,0.9231,-2.7656, 0.0000, 0.3132
 10.000, 1.2506, 0.03366, 0.02500,-0.0835,0.1847,0.9451,-3.0949, 0.0000, 0.3013
 11.000, 1.2840, 0.03768, 0.02917,-0.0739,0.1479,0.9651,-3.4141, 0.0000, 0.2905
 12.000, 1.3040, 0.04324, 0.03487,-0.0650,0.1227,0.9856,-3.7222, 0.0000, 0.2811
 13.000, 1.3308, 0.05080, 0.04281,-0.0606,0.1031,1.0000,-4.0428, 0.0000, 0.2750
 14.000, 1.3509, 0.06047, 0.05284,-0.0585,0.0889,1.0000,-4.3504, 0.0000, 0.2708
 15.000, 1.3622, 0.07179, 0.06448,-0.0584,0.0786,1.0000,-4.6347, 0.0000, 0.2682


