xflr5 v6.49

 Calculated polar for: NACA 4016

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1517, 0.01097, 0.00388,-0.0266,0.6625,0.6619,-0.6471, 0.0000, 0.4340
 -1.000, 0.2556, 0.01104, 0.00406,-0.0239,0.6004,0.7515,-0.7716, 0.0000, 0.3450
  0.000, 0.3606, 0.01141, 0.00448,-0.0213,0.5362,0.8376,-0.9254, 0.0000, 0.3072
  1.000, 0.4731, 0.01213, 0.00506,-0.0207,0.4692,0.9082,-1.1250, 0.0000, 0.2894
  2.000, 0.5998, 0.01314, 0.00579,-0.0239,0.3972,0.9546,-1.3937, 0.0000, 0.2836
  3.000, 0.7347, 0.01430, 0.00671,-0.0298,0.3221,0.9868,-1.7342, 0.0000, 0.2825
  4.000, 0.8451, 0.01567, 0.00776,-0.0316,0.2527,1.0001,-2.0972, 0.0000, 0.2776
  5.000, 0.9075, 0.01704, 0.00891,-0.0235,0.2007,1.0001,-2.4174, 0.0000, 0.2643
  6.000, 0.9700, 0.01870, 0.01043,-0.0158,0.1575,1.0001,-2.7752, 0.0000, 0.2529
  7.000, 1.0289, 0.02073, 0.01241,-0.0082,0.1249,1.0001,-3.1492, 0.0000, 0.2426
  8.000, 1.0823, 0.02330, 0.01499,-0.0009,0.1011,1.0001,-3.5424, 0.0000, 0.2335
  9.000, 1.1310, 0.02673, 0.01851, 0.0051,0.0839,1.0001,-3.9321, 0.0000, 0.2261
 10.000, 1.1721, 0.03127, 0.02326, 0.0098,0.0720,1.0001,-4.3363, 0.0000, 0.2199
 11.000, 1.2018, 0.03745, 0.02967, 0.0130,0.0632,1.0001,-4.7056, 0.0000, 0.2151
 12.000, 1.2166, 0.04592, 0.03839, 0.0143,0.0567,1.0001,-5.0186, 0.0000, 0.2117
 13.000, 1.2273, 0.05588, 0.04876, 0.0135,0.0515,1.0001,-5.3154, 0.0000, 0.2098
 14.000, 1.2197, 0.06905, 0.06222, 0.0103,0.0475,1.0001,-5.5401, 0.0000, 0.2097
 15.000, 1.2084, 0.08385, 0.07750, 0.0056,0.0444,1.0001,-5.7148, 0.0000, 0.2109


