xflr5 v6.49

 Calculated polar for: NACA 4413

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2125, 0.01668, 0.00740,-0.1000,0.8039,0.2579,-0.9697, 0.0000, 0.7251
 -1.000, 0.3202, 0.01552, 0.00675,-0.0987,0.7604,0.4323,-0.6935, 0.0000, 0.5591
  0.000, 0.4558, 0.01405, 0.00636,-0.1006,0.7197,0.9871,-0.7925, 0.0000, 0.4694
  1.000, 0.5616, 0.01448, 0.00625,-0.0993,0.6738,1.0000,-0.8804, 0.0000, 0.4241
  2.000, 0.6681, 0.01507, 0.00633,-0.0979,0.6338,1.0000,-0.9785, 0.0000, 0.3926
  3.000, 0.7701, 0.01592, 0.00697,-0.0960,0.5954,1.0000,-1.0852, 0.0000, 0.3697
  4.000, 0.8724, 0.01691, 0.00783,-0.0942,0.5606,1.0000,-1.2098, 0.0000, 0.3519
  5.000, 0.9733, 0.01803, 0.00893,-0.0923,0.5275,1.0000,-1.3809, 0.0000, 0.3376
  6.000, 1.0720, 0.01927, 0.01018,-0.0900,0.4941,1.0000,-1.6754, 0.0000, 0.3255
  7.000, 1.1636, 0.02064, 0.01176,-0.0866,0.4566,1.0000,-2.0490, 0.0000, 0.3147
  8.000, 1.2439, 0.02203, 0.01333,-0.0813,0.4080,1.0000,-2.4742, 0.0000, 0.3042
  9.000, 1.3055, 0.02386, 0.01539,-0.0733,0.3466,1.0000,-2.9179, 0.0000, 0.2935
 10.000, 1.3377, 0.02697, 0.01842,-0.0619,0.2726,1.0000,-3.3122, 0.0000, 0.2821
 11.000, 1.3474, 0.03267, 0.02398,-0.0511,0.1926,1.0000,-3.6671, 0.0000, 0.2720
 12.000, 1.3415, 0.04132, 0.03258,-0.0431,0.1319,1.0000,-3.9585, 0.0000, 0.2643
 13.000, 1.3276, 0.05255, 0.04393,-0.0386,0.0978,1.0000,-4.2017, 0.0000, 0.2593
 14.000, 1.3146, 0.06525, 0.05693,-0.0368,0.0782,1.0000,-4.4513, 0.0000, 0.2562
 15.000, 1.3021, 0.07886, 0.07077,-0.0368,0.0647,1.0000,-4.6978, 0.0000, 0.2544


