xflr5 v6.49

 Calculated polar for: NACA 5019

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2351, 0.01238, 0.00471,-0.0296,0.5829,0.6300,-0.8368, 0.0000, 0.3832
 -1.000, 0.3361, 0.01255, 0.00497,-0.0268,0.5331,0.7033,-0.9658, 0.0000, 0.3308
  0.000, 0.4364, 0.01288, 0.00545,-0.0239,0.4838,0.7807,-1.1136, 0.0000, 0.3020
  1.000, 0.5367, 0.01351, 0.00612,-0.0211,0.4356,0.8567,-1.2891, 0.0000, 0.2836
  2.000, 0.6447, 0.01450, 0.00702,-0.0203,0.3863,0.9190,-1.5021, 0.0000, 0.2735
  3.000, 0.7634, 0.01575, 0.00808,-0.0228,0.3355,0.9645,-1.7631, 0.0000, 0.2696
  4.000, 0.8989, 0.01728, 0.00944,-0.0299,0.2838,0.9925,-2.0903, 0.0000, 0.2709
  5.000, 0.9663, 0.01855, 0.01058,-0.0238,0.2441,1.0001,-2.3601, 0.0000, 0.2602
  6.000, 0.9922, 0.02005, 0.01196,-0.0100,0.2132,1.0001,-2.5749, 0.0000, 0.2432
  7.000, 1.0434, 0.02226, 0.01413,-0.0025,0.1820,1.0001,-2.8605, 0.0000, 0.2333
  8.000, 1.0923, 0.02537, 0.01724, 0.0034,0.1560,1.0001,-3.1533, 0.0000, 0.2254
  9.000, 1.1333, 0.02961, 0.02148, 0.0081,0.1334,1.0001,-3.4329, 0.0000, 0.2187
 10.000, 1.1699, 0.03489, 0.02689, 0.0114,0.1167,1.0001,-3.7352, 0.0000, 0.2136
 11.000, 1.1981, 0.04159, 0.03380, 0.0133,0.1024,1.0001,-4.0197, 0.0000, 0.2095
 12.000, 1.2165, 0.04995, 0.04241, 0.0137,0.0913,1.0001,-4.2733, 0.0000, 0.2065
 13.000, 1.2187, 0.06098, 0.05361, 0.0126,0.0827,1.0001,-4.4700, 0.0000, 0.2045
 14.000, 1.2235, 0.07253, 0.06557, 0.0100,0.0756,1.0001,-4.6624, 0.0000, 0.2038
 15.000, 1.2091, 0.08723, 0.08045, 0.0057,0.0687,1.0001,-4.8003, 0.0000, 0.2043


