xflr5 v6.49

 Calculated polar for: NACA 3419

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0949, 0.01794, 0.00864,-0.0712,0.7164,0.4034,-0.9327, 0.0000, 1.0209
 -1.000, 0.1971, 0.01731, 0.00835,-0.0687,0.6778,0.5267,-0.7956, 0.0000, 0.6015
  0.000, 0.2976, 0.01711, 0.00851,-0.0652,0.6403,0.6713,-0.8834, 0.0000, 0.4668
  1.000, 0.4037, 0.01736, 0.00890,-0.0623,0.6058,0.8014,-0.9824, 0.0000, 0.3991
  2.000, 0.5282, 0.01805, 0.00949,-0.0632,0.5733,0.9028,-1.1029, 0.0000, 0.3627
  3.000, 0.6848, 0.01894, 0.01012,-0.0719,0.5413,0.9677,-1.2588, 0.0000, 0.3468
  4.000, 0.8316, 0.01973, 0.01070,-0.0802,0.5105,1.0000,-1.4261, 0.0000, 0.3370
  5.000, 0.8943, 0.02059, 0.01143,-0.0718,0.4837,1.0000,-1.5475, 0.0000, 0.3195
  6.000, 0.9603, 0.02167, 0.01242,-0.0639,0.4569,1.0000,-1.6895, 0.0000, 0.3042
  7.000, 1.0285, 0.02294, 0.01369,-0.0565,0.4294,1.0000,-1.8593, 0.0000, 0.2912
  8.000, 1.0929, 0.02441, 0.01517,-0.0488,0.4009,1.0000,-2.0526, 0.0000, 0.2795
  9.000, 1.1458, 0.02618, 0.01700,-0.0398,0.3718,1.0000,-2.2589, 0.0000, 0.2679
 10.000, 1.1959, 0.02851, 0.01932,-0.0318,0.3415,1.0000,-2.4864, 0.0000, 0.2580
 11.000, 1.2291, 0.03215, 0.02321,-0.0234,0.3098,1.0000,-2.6982, 0.0000, 0.2487
 12.000, 1.2529, 0.03719, 0.02842,-0.0164,0.2779,1.0000,-2.9169, 0.0000, 0.2406
 13.000, 1.2673, 0.04382, 0.03515,-0.0109,0.2472,1.0000,-3.1154, 0.0000, 0.2340
 14.000, 1.2727, 0.05226, 0.04370,-0.0072,0.2187,1.0000,-3.3066, 0.0000, 0.2287
 15.000, 1.2641, 0.06360, 0.05533,-0.0058,0.1921,1.0000,-3.4615, 0.0000, 0.2253


