xflr5 v6.49

 Calculated polar for: NACA 1721

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1293, 0.01888, 0.01006,-0.0314,0.7771,0.5042,-0.9840, 0.0000,-0.0142
 -1.000,-0.0111, 0.01816, 0.00943,-0.0313,0.7292,0.5553,-0.8272, 0.0000,-2.6818
  0.000, 0.1066, 0.01779, 0.00902,-0.0311,0.6778,0.6075,-0.7672, 0.0000, 0.5389
  1.000, 0.2159, 0.01784, 0.00896,-0.0294,0.6252,0.6601,-0.8875, 0.0000, 0.3778
  2.000, 0.3150, 0.01816, 0.00927,-0.0260,0.5732,0.7131,-1.0151, 0.0000, 0.3222
  3.000, 0.4133, 0.01865, 0.00977,-0.0224,0.5246,0.7643,-1.1592, 0.0000, 0.2923
  4.000, 0.5105, 0.01933, 0.01037,-0.0186,0.4785,0.8160,-1.3224, 0.0000, 0.2734
  5.000, 0.6039, 0.02020, 0.01131,-0.0145,0.4326,0.8705,-1.5048, 0.0000, 0.2599
  6.000, 0.7094, 0.02141, 0.01248,-0.0133,0.3885,0.9251,-1.7249, 0.0000, 0.2538
  7.000, 0.8375, 0.02307, 0.01397,-0.0180,0.3425,0.9719,-2.0004, 0.0000, 0.2556
  8.000, 0.9260, 0.02461, 0.01552,-0.0166,0.3028,1.0000,-2.2575, 0.0000, 0.2509
  9.000, 0.9427, 0.02610, 0.01686,-0.0016,0.2738,1.0000,-2.4271, 0.0000, 0.2329
 10.000, 0.9836, 0.02864, 0.01926, 0.0075,0.2445,1.0000,-2.6497, 0.0000, 0.2219
 11.000, 1.0253, 0.03206, 0.02268, 0.0146,0.2179,1.0000,-2.8738, 0.0000, 0.2135
 12.000, 1.0613, 0.03652, 0.02724, 0.0205,0.1943,1.0000,-3.1085, 0.0000, 0.2066
 13.000, 1.0879, 0.04233, 0.03316, 0.0250,0.1735,1.0000,-3.3276, 0.0000, 0.2008
 14.000, 1.1070, 0.04952, 0.04048, 0.0280,0.1562,1.0000,-3.5258, 0.0000, 0.1964
 15.000, 1.1138, 0.05904, 0.05036, 0.0288,0.1412,1.0000,-3.6853, 0.0000, 0.1935


