xflr5 v6.49

 Calculated polar for: NACA 0622

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1983, 0.01381, 0.00573,-0.0059,0.6607,0.4737,-1.0181, 0.0000, 0.2042
 -1.000,-0.0993, 0.01361, 0.00551,-0.0029,0.6108,0.5169,-0.8863, 0.0000, 0.2048
  0.000,-0.0000, 0.01358, 0.00542, 0.0000,0.5631,0.5631,-0.7685, 0.0000, 0.4442
  1.000, 0.0993, 0.01361, 0.00551, 0.0029,0.5169,0.6108,-0.8863, 0.0000, 0.2048
  2.000, 0.1983, 0.01381, 0.00573, 0.0059,0.4737,0.6607,-1.0181, 0.0000, 0.2043
  4.000, 0.3926, 0.01465, 0.00669, 0.0124,0.3916,0.7662,-1.3324, 0.0000, 0.2015
  5.000, 0.4883, 0.01535, 0.00750, 0.0159,0.3531,0.8175,-1.5185, 0.0000, 0.2000
  6.000, 0.5801, 0.01637, 0.00849, 0.0199,0.3166,0.8652,-1.7238, 0.0000, 0.1975
  7.000, 0.6737, 0.01758, 0.00974, 0.0231,0.2828,0.9080,-1.9558, 0.0000, 0.1967
  8.000, 0.7652, 0.01913, 0.01125, 0.0259,0.2504,0.9469,-2.2068, 0.0000, 0.1962
  9.000, 0.8718, 0.02127, 0.01331, 0.0240,0.2194,0.9748,-2.4987, 0.0000, 0.2017
 10.000, 0.9841, 0.02370, 0.01576, 0.0197,0.1911,0.9958,-2.8344, 0.0000, 0.2083
 11.000, 1.0033, 0.02610, 0.01817, 0.0312,0.1733,1.0000,-3.0296, 0.0000, 0.1952
 12.000, 1.0164, 0.02961, 0.02163, 0.0417,0.1563,1.0000,-3.2135, 0.0000, 0.1830
 13.000, 1.0480, 0.03413, 0.02628, 0.0470,0.1420,1.0000,-3.4516, 0.0000, 0.1771
 14.000, 1.0741, 0.04026, 0.03259, 0.0500,0.1285,1.0000,-3.6739, 0.0000, 0.1732
 15.000, 1.0888, 0.04839, 0.04083, 0.0511,0.1173,1.0000,-3.8632, 0.0000, 0.1703


