xflr5 v6.49

 Calculated polar for: NACA 3418

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0956, 0.01753, 0.00834,-0.0721,0.7332,0.4011,-0.9176, 0.0000, 1.0213
 -1.000, 0.1989, 0.01678, 0.00802,-0.0695,0.6928,0.5420,-0.7603, 0.0000, 0.6023
  0.000, 0.3054, 0.01646, 0.00800,-0.0668,0.6554,0.7052,-0.8511, 0.0000, 0.4664
  1.000, 0.4146, 0.01679, 0.00847,-0.0642,0.6179,0.8422,-0.9511, 0.0000, 0.4002
  2.000, 0.5536, 0.01751, 0.00902,-0.0684,0.5819,0.9371,-1.0804, 0.0000, 0.3673
  3.000, 0.7283, 0.01827, 0.00950,-0.0814,0.5464,0.9950,-1.2499, 0.0000, 0.3544
  4.000, 0.8117, 0.01897, 0.01002,-0.0771,0.5165,1.0000,-1.3734, 0.0000, 0.3362
  5.000, 0.8852, 0.01991, 0.01079,-0.0704,0.4879,1.0000,-1.5068, 0.0000, 0.3194
  6.000, 0.9609, 0.02102, 0.01181,-0.0640,0.4589,1.0000,-1.6692, 0.0000, 0.3051
  7.000, 1.0370, 0.02228, 0.01307,-0.0579,0.4289,1.0000,-1.8655, 0.0000, 0.2930
  8.000, 1.1086, 0.02370, 0.01447,-0.0514,0.3976,1.0000,-2.0921, 0.0000, 0.2821
  9.000, 1.1643, 0.02545, 0.01631,-0.0427,0.3651,1.0000,-2.3297, 0.0000, 0.2708
 10.000, 1.2073, 0.02797, 0.01900,-0.0335,0.3300,1.0000,-2.5701, 0.0000, 0.2602
 11.000, 1.2435, 0.03144, 0.02255,-0.0252,0.2942,1.0000,-2.8194, 0.0000, 0.2509
 12.000, 1.2675, 0.03651, 0.02776,-0.0180,0.2591,1.0000,-3.0567, 0.0000, 0.2429
 13.000, 1.2778, 0.04361, 0.03499,-0.0124,0.2252,1.0000,-3.2792, 0.0000, 0.2363
 14.000, 1.2783, 0.05276, 0.04428,-0.0089,0.1955,1.0000,-3.4717, 0.0000, 0.2312
 15.000, 1.2693, 0.06440, 0.05619,-0.0078,0.1683,1.0000,-3.6271, 0.0000, 0.2281


