xflr5 v6.49

 Calculated polar for: NACA 3923

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1056, 0.01710, 0.00889,-0.1056,0.7552,0.4245,-0.9761, 0.0000, 1.2709
 -1.000, 0.2432, 0.01680, 0.00856,-0.1108,0.7037,0.4672,-0.8305, 0.0000, 0.7069
  0.000, 0.3703, 0.01686, 0.00854,-0.1138,0.6516,0.5100,-0.9469, 0.0000, 0.5529
  1.000, 0.4880, 0.01721, 0.00878,-0.1147,0.6024,0.5529,-1.0702, 0.0000, 0.4778
  2.000, 0.5947, 0.01780, 0.00934,-0.1135,0.5568,0.5956,-1.1994, 0.0000, 0.4314
  3.000, 0.6929, 0.01858, 0.01015,-0.1105,0.5139,0.6378,-1.3368, 0.0000, 0.3983
  4.000, 0.7823, 0.01956, 0.01117,-0.1057,0.4734,0.6779,-1.4827, 0.0000, 0.3724
  5.000, 0.8633, 0.02075, 0.01238,-0.0994,0.4355,0.7149,-1.6374, 0.0000, 0.3509
  6.000, 0.9375, 0.02213, 0.01379,-0.0921,0.3998,0.7491,-1.8023, 0.0000, 0.3324
  7.000, 1.0056, 0.02380, 0.01548,-0.0841,0.3661,0.7815,-1.9779, 0.0000, 0.3163
  8.000, 1.0707, 0.02581, 0.01749,-0.0763,0.3341,0.8122,-2.1669, 0.0000, 0.3024
  9.000, 1.1163, 0.02814, 0.01988,-0.0654,0.3052,0.8379,-2.3484, 0.0000, 0.2880
 10.000, 1.1583, 0.03099, 0.02279,-0.0554,0.2777,0.8617,-2.5374, 0.0000, 0.2755
 11.000, 1.1971, 0.03468, 0.02651,-0.0470,0.2517,0.8849,-2.7306, 0.0000, 0.2651
 12.000, 1.2327, 0.03910, 0.03113,-0.0401,0.2283,0.9067,-2.9283, 0.0000, 0.2564
 13.000, 1.2606, 0.04448, 0.03671,-0.0339,0.2074,0.9269,-3.1219, 0.0000, 0.2488
 14.000, 1.2781, 0.05116, 0.04359,-0.0289,0.1887,0.9450,-3.2982, 0.0000, 0.2423
 15.000, 1.2874, 0.05937, 0.05193,-0.0255,0.1720,0.9607,-3.4636, 0.0000, 0.2373


