xflr5 v6.49

 Calculated polar for: NACA 5923

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2070, 0.01865, 0.01131,-0.1503,0.7653,0.3545,-1.0176, 0.0000, 0.9841
 -1.000, 0.3696, 0.01799, 0.01057,-0.1609,0.7204,0.3972,-0.8710, 0.0000, 0.6841
  0.000, 0.5111, 0.01801, 0.01047,-0.1672,0.6714,0.4388,-0.9877, 0.0000, 0.5720
  1.000, 0.6377, 0.01845, 0.01081,-0.1703,0.6236,0.4797,-1.1073, 0.0000, 0.5096
  2.000, 0.7530, 0.01918, 0.01145,-0.1712,0.5781,0.5195,-1.2323, 0.0000, 0.4679
  3.000, 0.8601, 0.02015, 0.01236,-0.1705,0.5346,0.5581,-1.3648, 0.0000, 0.4370
  4.000, 0.9602, 0.02139, 0.01356,-0.1684,0.4933,0.5972,-1.5066, 0.0000, 0.4126
  5.000, 1.0423, 0.02279, 0.01504,-0.1626,0.4552,0.6356,-1.6494, 0.0000, 0.3916
  6.000, 1.1162, 0.02434, 0.01668,-0.1554,0.4201,0.6668,-1.8015, 0.0000, 0.3732
  7.000, 1.1924, 0.02628, 0.01865,-0.1493,0.3860,0.6975,-1.9733, 0.0000, 0.3577
  8.000, 1.2439, 0.02856, 0.02101,-0.1386,0.3553,0.7243,-2.1354, 0.0000, 0.3421
  9.000, 1.2970, 0.03143, 0.02392,-0.1295,0.3249,0.7451,-2.3139, 0.0000, 0.3288
 10.000, 1.3304, 0.03499, 0.02752,-0.1178,0.2959,0.7656,-2.4834, 0.0000, 0.3157
 11.000, 1.3777, 0.03958, 0.03219,-0.1110,0.2675,0.7836,-2.6832, 0.0000, 0.3058
 12.000, 1.4000, 0.04434, 0.03715,-0.1003,0.2442,0.7976,-2.8565, 0.0000, 0.2948
 13.000, 1.4394, 0.05098, 0.04394,-0.0961,0.2204,0.8152,-3.0648, 0.0000, 0.2879
 14.000, 1.4459, 0.05838, 0.05148,-0.0881,0.1998,0.8250,-3.2259, 0.0000, 0.2798
 15.000, 1.4518, 0.06739, 0.06068,-0.0831,0.1803,0.8377,-3.3873, 0.0000, 0.2738


