xflr5 v6.49

 Calculated polar for: NACA 4923

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1362, 0.01915, 0.01113,-0.1246,0.7727,0.3982,-1.0092, 0.0000, 1.1794
 -1.000, 0.3098, 0.01819, 0.01001,-0.1369,0.7304,0.4442,-0.8506, 0.0000, 0.6918
  0.000, 0.4430, 0.01819, 0.01000,-0.1412,0.6794,0.4862,-0.9666, 0.0000, 0.5642
  1.000, 0.5702, 0.01849, 0.01021,-0.1442,0.6306,0.5292,-1.0918, 0.0000, 0.4956
  2.000, 0.6803, 0.01915, 0.01083,-0.1437,0.5829,0.5714,-1.2179, 0.0000, 0.4520
  3.000, 0.7871, 0.02002, 0.01156,-0.1427,0.5388,0.6128,-1.3557, 0.0000, 0.4203
  4.000, 0.8762, 0.02109, 0.01273,-0.1380,0.4976,0.6510,-1.4958, 0.0000, 0.3949
  5.000, 0.9561, 0.02239, 0.01407,-0.1315,0.4586,0.6867,-1.6429, 0.0000, 0.3734
  6.000, 1.0285, 0.02396, 0.01562,-0.1239,0.4223,0.7198,-1.8006, 0.0000, 0.3547
  7.000, 1.0965, 0.02582, 0.01748,-0.1160,0.3882,0.7503,-1.9697, 0.0000, 0.3384
  8.000, 1.1450, 0.02791, 0.01969,-0.1046,0.3569,0.7750,-2.1329, 0.0000, 0.3222
  9.000, 1.1907, 0.03044, 0.02231,-0.0937,0.3269,0.7976,-2.3069, 0.0000, 0.3079
 10.000, 1.2351, 0.03361, 0.02558,-0.0843,0.2981,0.8197,-2.4922, 0.0000, 0.2957
 11.000, 1.2764, 0.03764, 0.02973,-0.0763,0.2709,0.8409,-2.6844, 0.0000, 0.2853
 12.000, 1.3117, 0.04271, 0.03493,-0.0693,0.2457,0.8604,-2.8784, 0.0000, 0.2764
 13.000, 1.3339, 0.04865, 0.04104,-0.0620,0.2231,0.8771,-3.0600, 0.0000, 0.2680
 14.000, 1.3526, 0.05596, 0.04855,-0.0570,0.2024,0.8917,-3.2376, 0.0000, 0.2615
 15.000, 1.3646, 0.06479, 0.05759,-0.0538,0.1838,0.9049,-3.4052, 0.0000, 0.2565


