xflr5 v6.49

 Calculated polar for: NACA 2218

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0190, 0.01215, 0.00459,-0.0333,0.6515,0.5079,-0.9403, 0.0000,-1.5910
 -1.000, 0.0810, 0.01198, 0.00446,-0.0302,0.5880,0.6043,-0.7928, 0.0000, 0.6281
  0.000, 0.1809, 0.01205, 0.00453,-0.0269,0.5283,0.6992,-0.9067, 0.0000, 0.3948
  1.000, 0.2823, 0.01237, 0.00478,-0.0239,0.4692,0.7754,-1.0289, 0.0000, 0.3281
  2.000, 0.3861, 0.01296, 0.00524,-0.0215,0.4150,0.8415,-1.1545, 0.0000, 0.2976
  3.000, 0.4920, 0.01385, 0.00587,-0.0199,0.3639,0.8994,-1.2932, 0.0000, 0.2812
  4.000, 0.6153, 0.01493, 0.00672,-0.0223,0.3281,0.9410,-1.4515, 0.0000, 0.2761
  5.000, 0.7486, 0.01603, 0.00769,-0.0274,0.3018,0.9714,-1.6359, 0.0000, 0.2756
  6.000, 0.8877, 0.01724, 0.00884,-0.0342,0.2839,0.9935,-1.8416, 0.0000, 0.2765
  7.000, 0.9748, 0.01831, 0.00987,-0.0308,0.2688,1.0000,-2.0183, 0.0000, 0.2684
  8.000, 1.0361, 0.01951, 0.01106,-0.0222,0.2573,1.0000,-2.1879, 0.0000, 0.2568
  9.000, 1.0999, 0.02070, 0.01241,-0.0143,0.2464,1.0000,-2.3878, 0.0000, 0.2469
 10.000, 1.1606, 0.02243, 0.01413,-0.0067,0.2333,1.0000,-2.6190, 0.0000, 0.2381
 11.000, 1.2261, 0.02430, 0.01629,-0.0009,0.2220,1.0000,-2.8931, 0.0000, 0.2315
 12.000, 1.2815, 0.02680, 0.01892, 0.0049,0.2077,1.0000,-3.1851, 0.0000, 0.2252
 13.000, 1.3334, 0.03004, 0.02248, 0.0097,0.1935,1.0000,-3.4945, 0.0000, 0.2199
 14.000, 1.3682, 0.03474, 0.02734, 0.0140,0.1774,1.0000,-3.7887, 0.0000, 0.2148
 15.000, 1.3911, 0.04133, 0.03424, 0.0167,0.1601,1.0000,-4.0676, 0.0000, 0.2107


