xflr5 v6.49

 Calculated polar for: NACA 3418

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1235, 0.01316, 0.00482,-0.0751,0.6761,0.3287,-0.8920, 0.0000, 0.8702
  0.000, 0.3261, 0.01246, 0.00462,-0.0703,0.5952,0.5741,-0.8691, 0.0000, 0.4631
  1.000, 0.4259, 0.01240, 0.00491,-0.0672,0.5604,0.7177,-0.9643, 0.0000, 0.4028
  2.000, 0.5281, 0.01267, 0.00541,-0.0640,0.5291,0.8460,-1.0708, 0.0000, 0.3647
  3.000, 0.6525, 0.01335, 0.00604,-0.0659,0.4994,0.9367,-1.2045, 0.0000, 0.3431
  4.000, 0.8053, 0.01419, 0.00676,-0.0746,0.4691,0.9888,-1.3780, 0.0000, 0.3336
  5.000, 0.9101, 0.01490, 0.00733,-0.0741,0.4412,1.0000,-1.5405, 0.0000, 0.3212
  6.000, 0.9812, 0.01567, 0.00802,-0.0666,0.4142,1.0000,-1.7023, 0.0000, 0.3063
  7.000, 1.0541, 0.01660, 0.00890,-0.0596,0.3846,1.0000,-1.9010, 0.0000, 0.2936
  8.000, 1.1198, 0.01777, 0.01003,-0.0517,0.3520,1.0000,-2.1250, 0.0000, 0.2818
  9.000, 1.1789, 0.01949, 0.01169,-0.0436,0.3171,1.0000,-2.3737, 0.0000, 0.2710
 10.000, 1.2363, 0.02179, 0.01400,-0.0365,0.2804,1.0000,-2.6485, 0.0000, 0.2619
 11.000, 1.2795, 0.02524, 0.01741,-0.0291,0.2430,1.0000,-2.9162, 0.0000, 0.2534
 12.000, 1.3175, 0.02971, 0.02194,-0.0230,0.2079,1.0000,-3.2017, 0.0000, 0.2462
 13.000, 1.3366, 0.03626, 0.02850,-0.0174,0.1762,1.0000,-3.4548, 0.0000, 0.2397
 14.000, 1.3523, 0.04416, 0.03659,-0.0139,0.1493,1.0000,-3.6974, 0.0000, 0.2347
 15.000, 1.3547, 0.05441, 0.04699,-0.0120,0.1268,1.0000,-3.9161, 0.0000, 0.2310


