xflr5 v6.49

 Calculated polar for: NACA 5719

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1448, 0.03005, 0.02108,-0.1319,0.8238,0.3529,-1.0261, 0.0000, 1.1769
 -1.000, 0.2885, 0.02882, 0.01992,-0.1372,0.8083,0.4155,-0.7844, 0.0000, 0.7282
  1.000, 0.4854, 0.02826, 0.01981,-0.1320,0.7354,0.5298,-0.8806, 0.0000, 0.5169
  2.000, 0.6039, 0.02716, 0.01894,-0.1315,0.7045,0.5883,-0.9920, 0.0000, 0.4606
  3.000, 0.7419, 0.02543, 0.01719,-0.1339,0.6724,0.6477,-1.1334, 0.0000, 0.4219
  4.000, 0.8831, 0.02407, 0.01574,-0.1370,0.6302,0.6996,-1.2965, 0.0000, 0.3954
  5.000, 1.0059, 0.02410, 0.01559,-0.1382,0.5809,0.7486,-1.4720, 0.0000, 0.3763
  6.000, 1.0971, 0.02505, 0.01653,-0.1343,0.5301,0.7937,-1.6503, 0.0000, 0.3599
  7.000, 1.1804, 0.02623, 0.01764,-0.1293,0.4820,0.8479,-1.8538, 0.0000, 0.3456
  8.000, 1.2374, 0.02791, 0.01948,-0.1207,0.4348,1.0000,-2.0555, 0.0000, 0.3319
  9.000, 1.3054, 0.03077, 0.02215,-0.1153,0.3873,1.0000,-2.2988, 0.0000, 0.3211
 10.000, 1.3597, 0.03432, 0.02568,-0.1085,0.3420,1.0000,-2.5474, 0.0000, 0.3108
 11.000, 1.4015, 0.03873, 0.03006,-0.1006,0.2981,1.0000,-2.7969, 0.0000, 0.3010
 12.000, 1.4322, 0.04429, 0.03554,-0.0927,0.2585,1.0000,-3.0408, 0.0000, 0.2920
 13.000, 1.4551, 0.05113, 0.04257,-0.0856,0.2228,1.0000,-3.2836, 0.0000, 0.2841
 14.000, 1.4679, 0.05963, 0.05124,-0.0795,0.1916,1.0000,-3.5080, 0.0000, 0.2773
 15.000, 1.4710, 0.06996, 0.06176,-0.0751,0.1658,1.0000,-3.7181, 0.0000, 0.2720


