xflr5 v6.49

 Calculated polar for: Aerofoil1746

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4009, 0.01858, 0.00941,-0.1306,0.7532,0.0661,-1.7476, 0.0000, 0.5778
 -1.000, 0.5150, 0.01724, 0.00777,-0.1302,0.7220,0.1043,-1.1773, 0.0000, 0.5030
  0.000, 0.6192, 0.01668, 0.00728,-0.1279,0.6931,0.1794,-0.7876, 0.0000, 0.4554
  1.000, 0.7216, 0.01639, 0.00745,-0.1254,0.6652,0.3735,-0.9400, 0.0000, 0.4214
  3.000, 0.9298, 0.01650, 0.00798,-0.1200,0.5960,1.0000,-1.3483, 0.0000, 0.3742
  4.000, 1.0210, 0.01710, 0.00834,-0.1148,0.5515,1.0000,-1.5816, 0.0000, 0.3562
  5.000, 1.1060, 0.01784, 0.00897,-0.1086,0.5012,1.0000,-1.8332, 0.0000, 0.3407
  6.000, 1.1757, 0.01884, 0.00985,-0.0999,0.4264,1.0000,-2.0883, 0.0000, 0.3260
  7.000, 1.2172, 0.02084, 0.01131,-0.0869,0.3160,1.0000,-2.3121, 0.0000, 0.3110
  8.000, 1.2377, 0.02413, 0.01410,-0.0721,0.2347,1.0000,-2.5090, 0.0000, 0.2964
  9.000, 1.2679, 0.02774, 0.01766,-0.0608,0.1907,1.0000,-2.7319, 0.0000, 0.2847
 10.000, 1.2975, 0.03205, 0.02204,-0.0516,0.1624,1.0000,-2.9524, 0.0000, 0.2748
 11.000, 1.3311, 0.03699, 0.02713,-0.0446,0.1429,1.0000,-3.1970, 0.0000, 0.2668
 12.000, 1.3649, 0.04264, 0.03294,-0.0391,0.1273,1.0000,-3.4485, 0.0000, 0.2602
 13.000, 1.3986, 0.04884, 0.03956,-0.0350,0.1153,1.0000,-3.7556, 0.0000, 0.2547
 14.000, 1.4272, 0.05626, 0.04738,-0.0321,0.1052,1.0000,-4.0856, 0.0000, 0.2501
 15.000, 1.4444, 0.06526, 0.05694,-0.0304,0.0972,1.0000,-4.3901, 0.0000, 0.2466


