xflr5 v6.49

 Calculated polar for: Aerofoil1873

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3681, 0.01937, 0.00933,-0.1253,0.6428,0.0784,-1.5572, 0.0000, 0.5924
 -1.000, 0.4722, 0.01828, 0.00807,-0.1234,0.6267,0.1248,-1.0092, 0.0000, 0.5117
  0.000, 0.5765, 0.01790, 0.00775,-0.1216,0.6115,0.2154,-0.8219, 0.0000, 0.4599
  1.000, 0.6935, 0.01652, 0.00802,-0.1225,0.5953,1.0000,-0.9130, 0.0000, 0.4246
  2.000, 0.7976, 0.01740, 0.00830,-0.1203,0.5799,1.0000,-1.0210, 0.0000, 0.3977
  3.000, 0.8891, 0.01842, 0.00935,-0.1162,0.5617,1.0000,-1.1621, 0.0000, 0.3765
  4.000, 0.9917, 0.01919, 0.00993,-0.1137,0.5437,1.0000,-1.3421, 0.0000, 0.3593
  5.000, 1.0788, 0.01981, 0.01079,-0.1085,0.5161,1.0000,-1.5295, 0.0000, 0.3441
  6.000, 1.1667, 0.02041, 0.01166,-0.1034,0.4860,1.0000,-1.7411, 0.0000, 0.3308
  7.000, 1.2502, 0.02097, 0.01257,-0.0975,0.4497,1.0000,-2.0030, 0.0000, 0.3188
  8.000, 1.3249, 0.02155, 0.01338,-0.0900,0.3991,1.0000,-2.6345, 0.0000, 0.3073
  9.000, 1.3715, 0.02323, 0.01514,-0.0783,0.3287,1.0000,-3.2359, 0.0000, 0.2951
 10.000, 1.3713, 0.02670, 0.01850,-0.0611,0.2560,1.0000,-3.6654, 0.0000, 0.2811
 11.000, 1.3468, 0.03295, 0.02466,-0.0468,0.2020,1.0000,-3.9759, 0.0000, 0.2697
 12.000, 1.3348, 0.04138, 0.03334,-0.0405,0.1641,1.0000,-4.3080, 0.0000, 0.2636
 13.000, 1.3193, 0.05176, 0.04388,-0.0372,0.1249,1.0000,-4.5940, 0.0000, 0.2596
 14.000, 1.2923, 0.06529, 0.05739,-0.0371,0.0676,1.0000,-4.7706, 0.0000, 0.2582
 15.000, 1.2550, 0.08306, 0.07512,-0.0406,0.0326,1.0000,-4.8359, 0.0000, 0.2600


