xflr5 v6.49

 Calculated polar for: NACA 2317

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0241, 0.01575, 0.00764,-0.0408,0.7561,0.5812,-0.9131, 0.0000,-1.5088
 -1.000, 0.0829, 0.01542, 0.00738,-0.0376,0.7005,0.7009,-0.6901, 0.0000, 0.7110
  0.000, 0.1931, 0.01557, 0.00742,-0.0349,0.6430,0.7972,-0.7792, 0.0000, 0.4286
  1.000, 0.3157, 0.01627, 0.00787,-0.0346,0.5866,0.8837,-0.8947, 0.0000, 0.3546
  2.000, 0.4498, 0.01700, 0.00821,-0.0384,0.5342,0.9333,-1.0289, 0.0000, 0.3289
  3.000, 0.5969, 0.01779, 0.00872,-0.0459,0.4885,0.9720,-1.1886, 0.0000, 0.3195
  4.000, 0.7504, 0.01860, 0.00924,-0.0555,0.4504,1.0000,-1.3819, 0.0000, 0.3156
  5.000, 0.8232, 0.01947, 0.01002,-0.0491,0.4213,1.0000,-1.5354, 0.0000, 0.3002
  6.000, 0.8966, 0.02057, 0.01109,-0.0426,0.3937,1.0000,-1.7223, 0.0000, 0.2868
  7.000, 0.9694, 0.02186, 0.01241,-0.0359,0.3662,1.0000,-1.9474, 0.0000, 0.2751
  8.000, 1.0400, 0.02331, 0.01395,-0.0290,0.3373,1.0000,-2.2082, 0.0000, 0.2647
  9.000, 1.1059, 0.02492, 0.01566,-0.0219,0.3070,1.0000,-2.4972, 0.0000, 0.2551
 10.000, 1.1583, 0.02686, 0.01772,-0.0131,0.2756,1.0000,-2.7921, 0.0000, 0.2451
 11.000, 1.1947, 0.02968, 0.02077,-0.0037,0.2421,1.0000,-3.0785, 0.0000, 0.2351
 12.000, 1.2206, 0.03408, 0.02529, 0.0041,0.2100,1.0000,-3.3555, 0.0000, 0.2268
 13.000, 1.2316, 0.04083, 0.03226, 0.0096,0.1796,1.0000,-3.5975, 0.0000, 0.2203
 14.000, 1.2268, 0.05047, 0.04205, 0.0123,0.1549,1.0000,-3.7980, 0.0000, 0.2158
 15.000, 1.2118, 0.06302, 0.05492, 0.0118,0.1342,1.0000,-3.9515, 0.0000, 0.2137


