xflr5 v6.49

 Calculated polar for: Aerofoil1653

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3651, 0.01452, 0.00608,-0.1302,0.7700,0.0650,-1.6576, 0.0000, 0.6083
 -1.000, 0.4957, 0.01370, 0.00487,-0.1338,0.7247,0.1106,-0.9971, 0.0000, 0.5199
  0.000, 0.6029, 0.01341, 0.00454,-0.1325,0.6842,0.1908,-0.8078, 0.0000, 0.4685
  1.000, 0.7026, 0.01311, 0.00461,-0.1297,0.6445,0.3887,-0.9454, 0.0000, 0.4323
  3.000, 0.9103, 0.01323, 0.00509,-0.1252,0.5550,1.0000,-1.2752, 0.0000, 0.3830
  4.000, 0.9987, 0.01399, 0.00560,-0.1200,0.5091,1.0000,-1.4475, 0.0000, 0.3645
  5.000, 1.0806, 0.01483, 0.00637,-0.1136,0.4543,1.0000,-1.6334, 0.0000, 0.3483
  6.000, 1.1509, 0.01601, 0.00735,-0.1053,0.3842,1.0000,-1.8210, 0.0000, 0.3334
  7.000, 1.2071, 0.01762, 0.00878,-0.0946,0.3170,1.0000,-2.0040, 0.0000, 0.3191
  8.000, 1.2569, 0.01972, 0.01077,-0.0837,0.2634,1.0000,-2.3678, 0.0000, 0.3059
  9.000, 1.3033, 0.02209, 0.01318,-0.0731,0.2144,1.0000,-2.9517, 0.0000, 0.2940
 10.000, 1.3389, 0.02504, 0.01618,-0.0621,0.1681,1.0000,-3.5047, 0.0000, 0.2829
 11.000, 1.3581, 0.02932, 0.02034,-0.0511,0.1105,1.0000,-4.0060, 0.0000, 0.2725
 12.000, 1.3273, 0.03859, 0.02911,-0.0397,0.0215,1.0000,-4.2421, 0.0000, 0.2631
 13.000, 1.3251, 0.04754, 0.03863,-0.0343,0.0176,1.0000,-4.5888, 0.0000, 0.2573
 15.000, 1.2745, 0.07672, 0.06919,-0.0355,0.0150,1.0000,-4.9880, 0.0000, 0.2554


