xflr5 v6.49

 Calculated polar for: Aerofoil1839

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2980, 0.01908, 0.00999,-0.1042,0.7684,0.0998,-2.2097, 0.0000, 0.6027
 -1.000, 0.4096, 0.01818, 0.00849,-0.1039,0.7404,0.1382,-1.2807, 0.0000, 0.5045
  0.000, 0.5237, 0.01743, 0.00742,-0.1043,0.7174,0.1763,-0.7543, 0.0000, 0.4485
  1.000, 0.6325, 0.01715, 0.00699,-0.1038,0.6919,0.2330,-0.8265, 0.0000, 0.4121
  2.000, 0.8221, 0.01620, 0.00745,-0.1214,0.6691,1.0000,-0.9595, 0.0000, 0.3946
  3.000, 0.9157, 0.01706, 0.00807,-0.1179,0.6467,1.0000,-1.1118, 0.0000, 0.3745
  4.000, 1.0023, 0.01792, 0.00894,-0.1130,0.6209,1.0000,-1.2865, 0.0000, 0.3573
  5.000, 1.0823, 0.01853, 0.00961,-0.1065,0.5841,1.0000,-1.4836, 0.0000, 0.3417
  6.000, 1.1576, 0.01922, 0.01046,-0.0991,0.5449,1.0000,-1.6994, 0.0000, 0.3276
  7.000, 1.2144, 0.02020, 0.01180,-0.0886,0.5000,1.0000,-1.9165, 0.0000, 0.3135
  8.000, 1.2466, 0.02140, 0.01324,-0.0735,0.4389,1.0000,-2.2513, 0.0000, 0.2982
  9.000, 1.2602, 0.02369, 0.01546,-0.0570,0.3482,1.0000,-2.6936, 0.0000, 0.2829
 10.000, 1.2564, 0.02825, 0.01973,-0.0415,0.2609,1.0000,-3.0988, 0.0000, 0.2691
 11.000, 1.2631, 0.03388, 0.02540,-0.0309,0.2072,1.0000,-3.6710, 0.0000, 0.2588
 12.000, 1.2749, 0.04015, 0.03195,-0.0232,0.1652,1.0000,-4.4553, 0.0000, 0.2508
 13.000, 1.2752, 0.04818, 0.04018,-0.0175,0.1254,1.0000,-5.1885, 0.0000, 0.2443
 14.000, 1.2707, 0.05792, 0.05028,-0.0140,0.0847,1.0000,-5.8766, 0.0000, 0.2396
 15.000, 1.2433, 0.07170, 0.06412,-0.0126,0.0424,1.0000,-6.3062, 0.0000, 0.2367


