xflr5 v6.49

 Calculated polar for: NACA 4315

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2115, 0.01346, 0.00454,-0.0835,0.6402,0.1468,-1.0760, 0.0000, 0.6491
 -1.000, 0.3143, 0.01315, 0.00414,-0.0816,0.5793,0.2163,-0.8685, 0.0000, 0.5095
  0.000, 0.4058, 0.01191, 0.00413,-0.0779,0.5246,0.6401,-0.9596, 0.0000, 0.4395
  1.000, 0.5167, 0.01202, 0.00460,-0.0759,0.4772,0.9274,-1.0668, 0.0000, 0.3928
  2.000, 0.6682, 0.01278, 0.00495,-0.0845,0.4406,1.0000,-1.2056, 0.0000, 0.3711
  3.000, 0.7570, 0.01349, 0.00537,-0.0803,0.4180,1.0000,-1.3084, 0.0000, 0.3495
  4.000, 0.8501, 0.01439, 0.00600,-0.0769,0.3993,1.0000,-1.4249, 0.0000, 0.3327
  5.000, 0.9481, 0.01522, 0.00684,-0.0746,0.3843,1.0000,-1.5527, 0.0000, 0.3197
  6.000, 1.0452, 0.01634, 0.00788,-0.0724,0.3694,1.0000,-1.6923, 0.0000, 0.3090
  7.000, 1.1414, 0.01737, 0.00905,-0.0702,0.3552,1.0000,-1.8484, 0.0000, 0.2999
  8.000, 1.2347, 0.01871, 0.01046,-0.0677,0.3410,1.0000,-2.0489, 0.0000, 0.2918
  9.000, 1.3205, 0.01995, 0.01196,-0.0640,0.3247,1.0000,-2.3610, 0.0000, 0.2840
 10.000, 1.3934, 0.02139, 0.01366,-0.0584,0.3054,1.0000,-2.7247, 0.0000, 0.2758
 12.000, 1.4989, 0.02601, 0.01868,-0.0440,0.2485,1.0000,-3.4993, 0.0000, 0.2596
 13.000, 1.5274, 0.03072, 0.02356,-0.0369,0.2112,1.0000,-3.8750, 0.0000, 0.2524
 14.000, 1.5272, 0.03888, 0.03180,-0.0308,0.1703,1.0000,-4.1651, 0.0000, 0.2462
 15.000, 1.4999, 0.05168, 0.04474,-0.0279,0.1339,1.0000,-4.3722, 0.0000, 0.2423


