xflr5 v6.49

 Calculated polar for: NACA 1621

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1116, 0.01873, 0.00980,-0.0322,0.7700,0.5026,-0.9708, 0.0000,-0.0632
 -1.000,-0.0087, 0.01824, 0.00943,-0.0295,0.7224,0.5532,-0.8236, 0.0000,-3.2873
  0.000, 0.1005, 0.01790, 0.00911,-0.0277,0.6746,0.6067,-0.7686, 0.0000, 0.5238
  1.000, 0.2083, 0.01780, 0.00895,-0.0257,0.6255,0.6617,-0.8854, 0.0000, 0.3651
  2.000, 0.3083, 0.01803, 0.00923,-0.0224,0.5753,0.7184,-1.0122, 0.0000, 0.3122
  3.000, 0.4099, 0.01852, 0.00973,-0.0193,0.5281,0.7774,-1.1570, 0.0000, 0.2852
  4.000, 0.5125, 0.01928, 0.01046,-0.0165,0.4817,0.8381,-1.3226, 0.0000, 0.2692
  5.000, 0.6180, 0.02034, 0.01153,-0.0148,0.4359,0.8986,-1.5133, 0.0000, 0.2600
  6.000, 0.7429, 0.02175, 0.01281,-0.0178,0.3902,0.9481,-1.7542, 0.0000, 0.2592
  7.000, 0.8831, 0.02343, 0.01432,-0.0252,0.3430,0.9867,-2.0467, 0.0000, 0.2630
  8.000, 0.9402, 0.02478, 0.01564,-0.0176,0.3074,1.0000,-2.2626, 0.0000, 0.2518
  9.000, 0.9498, 0.02626, 0.01701,-0.0012,0.2788,1.0000,-2.4197, 0.0000, 0.2324
 10.000, 0.9835, 0.02874, 0.01942, 0.0092,0.2496,1.0000,-2.6302, 0.0000, 0.2201
 11.000, 1.0209, 0.03216, 0.02283, 0.0169,0.2229,1.0000,-2.8469, 0.0000, 0.2110
 12.000, 1.0538, 0.03666, 0.02733, 0.0230,0.1989,1.0000,-3.0715, 0.0000, 0.2038
 13.000, 1.0800, 0.04244, 0.03323, 0.0276,0.1780,1.0000,-3.2885, 0.0000, 0.1981
 14.000, 1.0963, 0.04987, 0.04092, 0.0304,0.1597,1.0000,-3.4780, 0.0000, 0.1936
 15.000, 1.1046, 0.05921, 0.05056, 0.0314,0.1446,1.0000,-3.6369, 0.0000, 0.1906


