xflr5 v6.49

 Calculated polar for: NACA 1820

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1319, 0.01818, 0.00956,-0.0334,0.8014,0.5142,-0.9547, 0.0000,-0.0219
 -1.000, 0.0005, 0.01742, 0.00883,-0.0360,0.7512,0.5709,-0.7851, 0.0000,69.4801
  0.000, 0.1230, 0.01716, 0.00854,-0.0368,0.6939,0.6269,-0.7387, 0.0000, 0.5461
  1.000, 0.2332, 0.01731, 0.00865,-0.0351,0.6359,0.6813,-0.8611, 0.0000, 0.3932
  2.000, 0.3360, 0.01775, 0.00908,-0.0320,0.5800,0.7327,-0.9959, 0.0000, 0.3358
  3.000, 0.4332, 0.01836, 0.00960,-0.0279,0.5268,0.7824,-1.1478, 0.0000, 0.3038
  4.000, 0.5259, 0.01906, 0.01018,-0.0233,0.4764,0.8314,-1.3179, 0.0000, 0.2824
  5.000, 0.6143, 0.01984, 0.01092,-0.0180,0.4270,0.8800,-1.5085, 0.0000, 0.2664
  6.000, 0.7118, 0.02087, 0.01195,-0.0151,0.3787,0.9279,-1.7364, 0.0000, 0.2573
  7.000, 0.8324, 0.02238, 0.01336,-0.0181,0.3292,0.9718,-2.0254, 0.0000, 0.2571
  8.000, 0.9161, 0.02390, 0.01475,-0.0156,0.2875,1.0000,-2.2937, 0.0000, 0.2511
  9.000, 0.9506, 0.02553, 0.01632,-0.0039,0.2542,1.0000,-2.5069, 0.0000, 0.2366
 10.000, 0.9997, 0.02820, 0.01887, 0.0038,0.2226,1.0000,-2.7564, 0.0000, 0.2272
 11.000, 1.0456, 0.03173, 0.02242, 0.0103,0.1956,1.0000,-3.0218, 0.0000, 0.2194
 12.000, 1.0830, 0.03634, 0.02716, 0.0159,0.1715,1.0000,-3.2703, 0.0000, 0.2128
 13.000, 1.1118, 0.04232, 0.03327, 0.0201,0.1527,1.0000,-3.5034, 0.0000, 0.2074
 14.000, 1.1286, 0.05001, 0.04114, 0.0227,0.1363,1.0000,-3.7296, 0.0000, 0.2033
 15.000, 1.1362, 0.05975, 0.05123, 0.0231,0.1229,1.0000,-3.9186, 0.0000, 0.2008


